user_id,date,direction,internal,operator_id,is_missed_call,calls_count,call_duration,total_call_duration
166503,2019-09-10 00:00:00+03:00,out,False,884412,True,25,0,685
166503,2019-09-11 00:00:00+03:00,in,True,,True,1,0,30
166503,2019-09-11 00:00:00+03:00,in,False,884408,False,1,33,63
166503,2019-09-11 00:00:00+03:00,out,True,884402,True,1,0,28
166503,2019-09-11 00:00:00+03:00,out,False,884402,False,1,42,55
166503,2019-09-11 00:00:00+03:00,out,True,884408,True,3,0,55
166503,2019-09-11 00:00:00+03:00,out,True,884402,False,2,172,204
166503,2019-09-11 00:00:00+03:00,out,False,884412,True,31,0,949
166503,2019-09-11 00:00:00+03:00,out,False,884412,False,25,3012,3469
166503,2019-09-11 00:00:00+03:00,out,True,906680,False,1,7,33
166503,2019-09-11 00:00:00+03:00,in,False,884408,False,1,33,63
166503,2019-09-11 00:00:00+03:00,out,True,906680,False,1,7,33
166503,2019-09-12 00:00:00+03:00,out,False,884412,True,1,0,34
166503,2019-09-12 00:00:00+03:00,out,False,884412,False,10,1566,1719
166503,2019-09-12 00:00:00+03:00,out,False,884412,True,1,0,34
166503,2019-09-13 00:00:00+03:00,out,False,884412,True,8,0,109
166503,2019-09-13 00:00:00+03:00,out,False,884412,False,2,226,274
166503,2019-09-13 00:00:00+03:00,in,False,,True,1,0,24
166503,2019-09-16 00:00:00+03:00,in,True,,True,3,0,72
166503,2019-09-17 00:00:00+03:00,out,True,884408,True,1,0,24
166503,2019-09-19 00:00:00+03:00,out,False,906680,False,1,42,73
166503,2019-09-19 00:00:00+03:00,out,False,906680,True,1,0,20
166503,2019-09-19 00:00:00+03:00,out,False,884412,False,2,166,200
166503,2019-09-19 00:00:00+03:00,out,False,884412,False,2,166,200
166503,2019-09-20 00:00:00+03:00,out,False,884412,False,4,2404,2481
166503,2019-09-20 00:00:00+03:00,in,False,884408,False,2,199,256
166503,2019-09-20 00:00:00+03:00,out,False,884412,True,4,0,52
166503,2019-09-20 00:00:00+03:00,out,False,884412,True,4,0,52
166503,2019-09-21 00:00:00+03:00,in,False,,True,2,0,218
166503,2019-09-21 00:00:00+03:00,in,False,884408,False,1,40,74
166503,2019-09-22 00:00:00+03:00,in,False,,True,1,0,10
166503,2019-09-22 00:00:00+03:00,in,False,884408,False,1,193,234
166503,2019-09-23 00:00:00+03:00,in,False,884408,False,5,339,459
166503,2019-09-23 00:00:00+03:00,out,True,884408,True,1,0,29
166503,2019-09-23 00:00:00+03:00,out,True,906680,True,13,0,40
166503,2019-09-23 00:00:00+03:00,out,True,884406,True,2,0,40
166503,2019-09-23 00:00:00+03:00,out,False,884412,True,1,0,6
166503,2019-09-23 00:00:00+03:00,out,False,906680,True,2,0,71
166503,2019-09-23 00:00:00+03:00,out,False,884412,False,5,336,405
166503,2019-09-23 00:00:00+03:00,out,True,884406,False,1,8,39
166503,2019-09-23 00:00:00+03:00,out,True,884406,True,2,0,40
166503,2019-09-23 00:00:00+03:00,in,False,884408,False,5,339,459
166503,2019-09-23 00:00:00+03:00,out,True,884406,False,1,8,39
166503,2019-09-24 00:00:00+03:00,in,False,,True,1,0,26
166503,2019-09-24 00:00:00+03:00,in,True,884412,False,1,17,45
166503,2019-09-24 00:00:00+03:00,out,True,906680,True,1,0,0
166503,2019-09-24 00:00:00+03:00,in,True,,True,1,0,19
166503,2019-09-24 00:00:00+03:00,out,True,906680,False,1,2,22
166503,2019-09-24 00:00:00+03:00,out,False,884408,False,2,372,394
166503,2019-09-24 00:00:00+03:00,out,True,884408,True,3,0,0
166503,2019-09-24 00:00:00+03:00,out,False,906680,True,1,0,31
166503,2019-09-25 00:00:00+03:00,in,False,906680,True,1,53,70
166503,2019-09-25 00:00:00+03:00,out,True,906680,True,3,0,10
166503,2019-09-25 00:00:00+03:00,out,False,884408,False,1,46,58
166503,2019-09-25 00:00:00+03:00,out,False,884412,False,1,60,81
166503,2019-09-25 00:00:00+03:00,in,False,906680,False,3,110,160
166503,2019-09-25 00:00:00+03:00,in,False,,True,10,0,169
166503,2019-09-25 00:00:00+03:00,out,True,884408,True,3,0,9
166503,2019-09-25 00:00:00+03:00,in,False,884408,True,2,47,84
166503,2019-09-25 00:00:00+03:00,in,False,884408,False,5,115,245
166503,2019-09-25 00:00:00+03:00,in,False,906680,False,3,110,160
166503,2019-09-26 00:00:00+03:00,in,False,884408,True,1,0,14
166503,2019-09-26 00:00:00+03:00,in,False,884412,False,1,70,97
166503,2019-09-26 00:00:00+03:00,in,False,,True,1,0,60
166503,2019-09-26 00:00:00+03:00,in,False,884408,False,6,123,302
166503,2019-09-26 00:00:00+03:00,in,True,,True,2,0,30
166503,2019-09-26 00:00:00+03:00,out,False,884412,False,14,771,1053
166503,2019-09-26 00:00:00+03:00,out,False,,False,1,213,220
166503,2019-09-26 00:00:00+03:00,out,False,884412,True,5,0,45
166503,2019-09-26 00:00:00+03:00,in,False,884412,False,1,70,97
166503,2019-09-26 00:00:00+03:00,out,False,884412,True,5,0,45
166503,2019-09-26 00:00:00+03:00,out,False,884412,False,14,771,1053
166503,2019-09-27 00:00:00+03:00,in,False,,True,11,0,221
166503,2019-09-27 00:00:00+03:00,out,False,906680,False,2,84,115
166503,2019-09-27 00:00:00+03:00,in,False,884408,False,2,73,121
166503,2019-09-27 00:00:00+03:00,in,False,884412,False,1,57,100
166503,2019-09-27 00:00:00+03:00,in,False,884412,False,1,57,100
166503,2019-09-28 00:00:00+03:00,in,False,,True,2,0,40
166503,2019-09-29 00:00:00+03:00,in,False,,True,2,0,38
166503,2019-09-30 00:00:00+03:00,in,False,884412,False,1,55,92
166503,2019-09-30 00:00:00+03:00,in,False,,True,10,0,161
166503,2019-09-30 00:00:00+03:00,out,False,884412,False,4,232,342
166503,2019-09-30 00:00:00+03:00,out,False,906680,False,4,444,542
166503,2019-09-30 00:00:00+03:00,out,False,906680,True,4,0,60
166503,2019-09-30 00:00:00+03:00,out,True,906680,True,1,0,6
166503,2019-09-30 00:00:00+03:00,in,False,,True,10,0,161
166503,2019-10-01 00:00:00+03:00,in,False,884412,False,1,352,383
166503,2019-10-01 00:00:00+03:00,out,False,906680,False,2,127,161
166503,2019-10-01 00:00:00+03:00,in,False,,True,6,0,111
166503,2019-10-01 00:00:00+03:00,out,False,906680,False,2,127,161
166503,2019-10-02 00:00:00+03:00,in,False,,True,6,0,111
166503,2019-10-02 00:00:00+03:00,out,False,906680,False,1,26,41
166503,2019-10-02 00:00:00+03:00,out,False,884412,False,1,73,93
166503,2019-10-02 00:00:00+03:00,in,False,884412,False,1,75,92
166503,2019-10-02 00:00:00+03:00,out,False,906680,True,1,0,36
166503,2019-10-02 00:00:00+03:00,in,False,906680,False,3,216,264
166503,2019-10-03 00:00:00+03:00,in,False,884412,False,1,17,50
166503,2019-10-03 00:00:00+03:00,in,False,,True,10,0,232
166503,2019-10-03 00:00:00+03:00,out,False,906680,True,1,0,14
166503,2019-10-03 00:00:00+03:00,out,False,906680,False,5,282,362
166503,2019-10-03 00:00:00+03:00,in,False,,True,10,0,232
166503,2019-10-04 00:00:00+03:00,in,False,906680,False,2,49,127
166503,2019-10-04 00:00:00+03:00,in,False,,True,1,0,11
166503,2019-10-04 00:00:00+03:00,out,False,906680,False,1,42,54
166503,2019-10-04 00:00:00+03:00,in,False,906680,False,2,49,127
166503,2019-10-05 00:00:00+03:00,in,False,906680,False,1,60,106
166503,2019-10-06 00:00:00+03:00,in,False,,True,1,0,77
166503,2019-10-07 00:00:00+03:00,in,False,906680,False,1,26,61
166503,2019-10-08 00:00:00+03:00,out,False,906680,False,2,108,136
166503,2019-10-08 00:00:00+03:00,out,False,884412,True,2,0,0
166503,2019-10-08 00:00:00+03:00,out,True,884412,True,1,0,1
166503,2019-10-08 00:00:00+03:00,in,False,906680,False,1,127,174
166503,2019-10-09 00:00:00+03:00,in,True,,True,11,0,97
166503,2019-10-09 00:00:00+03:00,in,False,,True,6,0,418
166503,2019-10-09 00:00:00+03:00,in,False,,False,1,374,405
166503,2019-10-09 00:00:00+03:00,in,False,884412,False,2,492,547
166503,2019-10-09 00:00:00+03:00,out,True,906680,False,2,431,462
166503,2019-10-09 00:00:00+03:00,out,False,906680,True,6,0,96
166503,2019-10-09 00:00:00+03:00,out,False,884412,True,1,0,40
166503,2019-10-09 00:00:00+03:00,in,True,906680,False,2,42,70
166503,2019-10-09 00:00:00+03:00,in,False,925106,False,2,259,343
166503,2019-10-09 00:00:00+03:00,out,False,906680,False,9,613,715
166503,2019-10-09 00:00:00+03:00,in,False,906680,False,6,379,546
166503,2019-10-09 00:00:00+03:00,in,True,925106,False,3,99,164
166503,2019-10-09 00:00:00+03:00,in,False,925106,False,2,259,343
166503,2019-10-10 00:00:00+03:00,out,False,884412,False,2,159,207
166503,2019-10-10 00:00:00+03:00,in,False,906680,False,9,488,758
166503,2019-10-10 00:00:00+03:00,out,True,906680,False,1,57,66
166503,2019-10-10 00:00:00+03:00,in,False,,True,3,0,166
166503,2019-10-11 00:00:00+03:00,out,False,906680,False,4,119,176
166503,2019-10-11 00:00:00+03:00,out,True,906680,False,1,392,403
166503,2019-10-11 00:00:00+03:00,out,False,884412,False,1,345,365
166503,2019-10-11 00:00:00+03:00,in,False,,True,1,0,76
166503,2019-10-11 00:00:00+03:00,out,False,884412,True,1,0,11
166503,2019-10-11 00:00:00+03:00,in,False,906680,False,4,585,686
166503,2019-10-11 00:00:00+03:00,out,False,884412,True,1,0,11
166503,2019-10-12 00:00:00+03:00,in,False,925106,False,1,33,59
166503,2019-10-12 00:00:00+03:00,in,False,,True,1,0,81
166503,2019-10-13 00:00:00+03:00,in,False,925106,False,1,49,72
166503,2019-10-13 00:00:00+03:00,in,False,,True,4,0,549
166503,2019-10-14 00:00:00+03:00,in,False,906680,False,1,94,128
166503,2019-10-14 00:00:00+03:00,out,False,884412,False,1,53,69
166503,2019-10-14 00:00:00+03:00,in,False,,True,7,0,497
166503,2019-10-15 00:00:00+03:00,out,False,884412,True,3,0,80
166503,2019-10-15 00:00:00+03:00,in,False,,True,5,0,292
166503,2019-10-15 00:00:00+03:00,in,False,906680,False,5,381,724
166503,2019-10-15 00:00:00+03:00,out,False,884412,False,4,265,342
166503,2019-10-15 00:00:00+03:00,out,False,906680,False,3,568,622
166503,2019-10-15 00:00:00+03:00,out,False,906680,True,1,0,17
166503,2019-10-16 00:00:00+03:00,in,True,925106,False,1,10,32
166503,2019-10-16 00:00:00+03:00,in,False,,True,1,0,7
166503,2019-10-16 00:00:00+03:00,out,False,884412,False,5,522,611
166503,2019-10-16 00:00:00+03:00,out,False,884412,True,2,0,54
166503,2019-10-16 00:00:00+03:00,in,True,906680,False,3,86,132
166503,2019-10-16 00:00:00+03:00,in,False,906680,False,4,324,442
166503,2019-10-16 00:00:00+03:00,out,False,906680,True,1,0,31
166503,2019-10-16 00:00:00+03:00,in,True,906680,True,1,79,93
166503,2019-10-16 00:00:00+03:00,out,False,906680,False,3,201,230
166503,2019-10-17 00:00:00+03:00,in,False,,True,4,0,762
166503,2019-10-17 00:00:00+03:00,out,False,884412,False,3,216,297
166503,2019-10-17 00:00:00+03:00,out,False,906680,False,7,753,855
166503,2019-10-17 00:00:00+03:00,in,False,906680,False,3,145,246
166503,2019-10-18 00:00:00+03:00,in,False,906680,False,2,108,185
166503,2019-10-18 00:00:00+03:00,in,False,,True,3,0,165
166503,2019-10-18 00:00:00+03:00,in,False,925106,False,1,12,45
166503,2019-10-18 00:00:00+03:00,out,False,906680,False,3,120,159
166503,2019-10-18 00:00:00+03:00,out,False,906680,False,3,120,159
166503,2019-10-19 00:00:00+03:00,in,False,906680,False,1,26,54
166503,2019-10-20 00:00:00+03:00,in,False,906680,False,1,56,106
166503,2019-10-20 00:00:00+03:00,in,False,,True,2,0,314
166503,2019-10-21 00:00:00+03:00,out,True,906680,False,2,121,137
166503,2019-10-21 00:00:00+03:00,out,False,906680,False,3,307,353
166503,2019-10-21 00:00:00+03:00,out,False,906680,True,1,0,47
166503,2019-10-21 00:00:00+03:00,in,False,906680,False,7,271,523
166503,2019-10-21 00:00:00+03:00,out,True,906680,True,1,0,0
166503,2019-10-21 00:00:00+03:00,in,True,,True,1,0,22
166503,2019-10-21 00:00:00+03:00,out,True,,False,2,382,397
166503,2019-10-21 00:00:00+03:00,in,False,,True,2,0,2
166503,2019-10-21 00:00:00+03:00,out,True,884412,False,1,244,253
166503,2019-10-21 00:00:00+03:00,out,False,906680,False,3,307,353
166503,2019-10-22 00:00:00+03:00,out,False,906680,False,2,135,170
166503,2019-10-22 00:00:00+03:00,in,False,906680,False,5,291,612
166503,2019-10-22 00:00:00+03:00,in,False,,True,4,0,306
166503,2019-10-22 00:00:00+03:00,out,False,884412,False,1,145,167
166503,2019-10-22 00:00:00+03:00,out,False,884412,True,1,0,53
166503,2019-10-23 00:00:00+03:00,in,False,,True,3,0,6
166503,2019-10-23 00:00:00+03:00,in,True,,True,1,0,2
166503,2019-10-24 00:00:00+03:00,in,False,925106,False,2,60,114
166503,2019-10-24 00:00:00+03:00,in,False,906680,False,3,168,249
166503,2019-10-24 00:00:00+03:00,out,False,906680,True,2,0,16
166503,2019-10-25 00:00:00+03:00,out,False,884412,True,20,0,90
166503,2019-10-25 00:00:00+03:00,out,False,906680,False,1,68,76
166503,2019-10-25 00:00:00+03:00,in,False,906680,False,1,102,146
166503,2019-10-25 00:00:00+03:00,out,False,884412,False,1,22,52
166503,2019-10-25 00:00:00+03:00,in,False,,True,4,0,447
166503,2019-10-25 00:00:00+03:00,out,False,906680,False,1,68,76
166503,2019-10-26 00:00:00+03:00,in,False,,True,1,0,115
166503,2019-10-26 00:00:00+03:00,in,False,906680,False,4,222,415
166503,2019-10-27 00:00:00+03:00,in,False,,True,1,0,354
166503,2019-10-27 00:00:00+03:00,in,False,906680,False,1,2,71
166503,2019-10-27 00:00:00+03:00,in,False,,True,1,0,354
166503,2019-10-28 00:00:00+03:00,in,False,906680,False,3,267,364
166503,2019-10-28 00:00:00+03:00,in,False,,True,3,0,204
166503,2019-10-28 00:00:00+03:00,in,False,925106,False,2,179,234
166503,2019-10-29 00:00:00+03:00,out,False,906680,True,1,0,15
166503,2019-10-29 00:00:00+03:00,in,False,884412,False,1,234,269
166503,2019-10-29 00:00:00+03:00,out,False,906680,False,4,320,383
166503,2019-10-29 00:00:00+03:00,in,False,906680,False,3,172,309
166503,2019-10-30 00:00:00+03:00,in,False,906680,False,2,145,213
166503,2019-10-30 00:00:00+03:00,out,False,906680,False,6,290,394
166503,2019-10-30 00:00:00+03:00,out,False,906680,True,1,0,28
166503,2019-10-30 00:00:00+03:00,out,False,884412,False,14,1606,1883
166503,2019-10-30 00:00:00+03:00,in,False,,True,3,0,77
166503,2019-10-30 00:00:00+03:00,out,False,884412,True,45,0,1278
166503,2019-10-31 00:00:00+03:00,in,False,906680,False,2,84,145
166503,2019-10-31 00:00:00+03:00,in,False,884412,False,1,94,127
166503,2019-11-01 00:00:00+03:00,out,False,906680,True,1,0,6
166503,2019-11-01 00:00:00+03:00,in,False,906680,False,5,315,488
166503,2019-11-01 00:00:00+03:00,out,False,906680,False,2,86,118
166503,2019-11-01 00:00:00+03:00,in,False,,True,3,0,52
166503,2019-11-02 00:00:00+03:00,in,False,,True,3,0,206
166503,2019-11-03 00:00:00+03:00,in,False,,True,2,0,210
166503,2019-11-03 00:00:00+03:00,in,False,925106,False,1,81,106
166503,2019-11-04 00:00:00+03:00,in,False,925106,False,1,12,39
166503,2019-11-04 00:00:00+03:00,in,False,906680,False,4,91,284
166503,2019-11-04 00:00:00+03:00,in,False,,True,6,0,436
166503,2019-11-04 00:00:00+03:00,in,False,906680,False,4,91,284
166503,2019-11-05 00:00:00+03:00,out,False,884412,True,1,0,15
166503,2019-11-05 00:00:00+03:00,out,False,884412,False,5,732,857
166503,2019-11-05 00:00:00+03:00,in,False,906680,False,4,170,383
166503,2019-11-05 00:00:00+03:00,in,False,,True,2,0,364
166503,2019-11-06 00:00:00+03:00,in,False,925106,False,1,35,63
166503,2019-11-06 00:00:00+03:00,out,False,884412,False,3,256,316
166503,2019-11-06 00:00:00+03:00,in,False,906680,False,4,215,402
166503,2019-11-06 00:00:00+03:00,out,False,884412,True,1,0,18
166503,2019-11-07 00:00:00+03:00,out,False,906680,False,4,65,127
166503,2019-11-07 00:00:00+03:00,in,False,,True,2,0,18
166503,2019-11-07 00:00:00+03:00,out,False,906680,True,2,0,43
166503,2019-11-07 00:00:00+03:00,in,False,906680,False,3,126,222
166503,2019-11-08 00:00:00+03:00,out,False,906680,True,1,0,9
166503,2019-11-08 00:00:00+03:00,in,False,,True,2,0,23
166503,2019-11-08 00:00:00+03:00,in,False,906680,False,1,124,158
166503,2019-11-08 00:00:00+03:00,out,False,906680,False,1,49,68
166503,2019-11-08 00:00:00+03:00,in,False,906680,False,1,124,158
166503,2019-11-09 00:00:00+03:00,in,False,,True,1,0,68
166503,2019-11-09 00:00:00+03:00,in,False,906680,False,2,74,179
166503,2019-11-10 00:00:00+03:00,in,False,,True,3,0,338
166503,2019-11-10 00:00:00+03:00,in,False,925106,False,1,19,42
166503,2019-11-10 00:00:00+03:00,in,False,906680,False,1,41,86
166503,2019-11-11 00:00:00+03:00,in,False,906680,False,5,286,464
166503,2019-11-11 00:00:00+03:00,out,False,906680,False,2,349,402
166503,2019-11-11 00:00:00+03:00,out,False,906680,True,1,0,7
166503,2019-11-11 00:00:00+03:00,out,False,884412,True,1,0,17
166503,2019-11-11 00:00:00+03:00,in,False,,True,1,0,135
166503,2019-11-11 00:00:00+03:00,out,False,884412,True,1,0,17
166503,2019-11-12 00:00:00+03:00,in,False,906680,False,9,862,1173
166503,2019-11-12 00:00:00+03:00,in,False,884412,False,1,50,87
166503,2019-11-12 00:00:00+03:00,out,False,906680,False,5,542,604
166503,2019-11-12 00:00:00+03:00,out,False,884412,True,1,0,9
166503,2019-11-12 00:00:00+03:00,out,False,884412,False,2,212,255
166503,2019-11-12 00:00:00+03:00,in,False,,True,2,0,153
166503,2019-11-12 00:00:00+03:00,out,False,906680,True,4,0,80
166503,2019-11-12 00:00:00+03:00,in,False,,True,2,0,153
166503,2019-11-12 00:00:00+03:00,out,False,884412,True,1,0,9
166503,2019-11-13 00:00:00+03:00,in,False,906680,False,5,172,368
166503,2019-11-13 00:00:00+03:00,out,False,884412,False,11,1320,1513
166503,2019-11-13 00:00:00+03:00,out,False,906680,False,1,189,207
166503,2019-11-13 00:00:00+03:00,in,False,,True,1,0,5
166503,2019-11-13 00:00:00+03:00,out,False,884412,True,3,0,24
166503,2019-11-13 00:00:00+03:00,in,False,906680,False,5,172,368
166503,2019-11-13 00:00:00+03:00,in,False,,True,1,0,5
166503,2019-11-14 00:00:00+03:00,in,False,,True,1,0,4
166503,2019-11-14 00:00:00+03:00,in,False,906680,False,16,854,1509
166503,2019-11-14 00:00:00+03:00,out,False,906680,True,2,0,62
166503,2019-11-14 00:00:00+03:00,out,False,906680,False,2,150,168
166503,2019-11-15 00:00:00+03:00,out,False,884412,False,4,154,233
166503,2019-11-15 00:00:00+03:00,in,False,,True,1,0,101
166503,2019-11-15 00:00:00+03:00,in,False,906680,False,1,38,73
166503,2019-11-16 00:00:00+03:00,in,False,906680,False,2,93,178
166503,2019-11-17 00:00:00+03:00,in,False,906680,False,1,284,325
166503,2019-11-17 00:00:00+03:00,in,False,,True,1,0,31
166503,2019-11-18 00:00:00+03:00,out,False,884412,False,1,224,255
166503,2019-11-18 00:00:00+03:00,in,False,906680,False,4,315,447
166503,2019-11-18 00:00:00+03:00,out,False,906680,False,2,116,140
166503,2019-11-18 00:00:00+03:00,out,False,906680,True,1,0,39
166503,2019-11-18 00:00:00+03:00,in,False,906680,False,4,315,447
166503,2019-11-19 00:00:00+03:00,out,False,884412,True,1,0,21
166503,2019-11-19 00:00:00+03:00,out,False,884412,False,4,290,362
166503,2019-11-19 00:00:00+03:00,in,False,,True,2,0,37
166503,2019-11-19 00:00:00+03:00,in,False,884412,False,1,72,109
166503,2019-11-19 00:00:00+03:00,in,False,906680,False,7,268,512
166503,2019-11-19 00:00:00+03:00,out,False,906680,False,1,88,101
166503,2019-11-20 00:00:00+03:00,in,False,906680,False,1,44,79
166503,2019-11-20 00:00:00+03:00,out,False,906680,True,3,0,47
166503,2019-11-20 00:00:00+03:00,out,False,906680,False,4,161,221
166503,2019-11-20 00:00:00+03:00,in,False,906680,False,1,44,79
166503,2019-11-21 00:00:00+03:00,out,False,884412,True,1,0,23
166503,2019-11-21 00:00:00+03:00,out,False,906680,False,1,38,59
166503,2019-11-21 00:00:00+03:00,in,False,906680,False,8,466,738
166503,2019-11-21 00:00:00+03:00,out,False,884412,False,3,173,224
166503,2019-11-21 00:00:00+03:00,in,False,,True,3,0,48
166503,2019-11-21 00:00:00+03:00,out,False,906680,True,1,0,8
166503,2019-11-21 00:00:00+03:00,out,False,884412,True,1,0,23
166503,2019-11-22 00:00:00+03:00,out,False,906680,False,4,154,222
166503,2019-11-22 00:00:00+03:00,in,False,,True,3,0,79
166503,2019-11-22 00:00:00+03:00,in,False,906680,False,8,377,657
166503,2019-11-22 00:00:00+03:00,in,False,884412,False,1,29,63
166503,2019-11-22 00:00:00+03:00,out,False,884412,False,1,113,132
166503,2019-11-23 00:00:00+03:00,in,True,,True,2,0,29
166503,2019-11-23 00:00:00+03:00,in,False,906680,False,4,137,312
166503,2019-11-24 00:00:00+03:00,in,False,,True,8,0,758
166503,2019-11-24 00:00:00+03:00,in,False,925106,False,2,93,145
166503,2019-11-24 00:00:00+03:00,in,False,906680,False,1,50,83
166503,2019-11-25 00:00:00+03:00,in,False,906680,False,6,412,627
166503,2019-11-25 00:00:00+03:00,out,False,884412,True,1,0,51
166503,2019-11-25 00:00:00+03:00,out,False,884412,False,1,62,94
166503,2019-11-25 00:00:00+03:00,in,False,,True,3,0,34
166503,2019-11-26 00:00:00+03:00,in,True,906680,False,1,9,37
166503,2019-11-26 00:00:00+03:00,out,False,906680,True,2,0,6
166503,2019-11-26 00:00:00+03:00,in,False,906680,False,3,184,286
166503,2019-11-27 00:00:00+03:00,in,False,906680,False,3,364,470
166503,2019-11-27 00:00:00+03:00,in,False,925106,False,1,20,45
166503,2019-11-27 00:00:00+03:00,in,False,884412,False,1,16,53
166503,2019-11-28 00:00:00+03:00,in,False,,True,1,0,6
166503,2019-11-28 00:00:00+03:00,out,False,884412,False,1,44,63
166503,2019-11-28 00:00:00+03:00,in,False,906680,False,1,38,75
166503,2019-11-28 00:00:00+03:00,in,False,884412,False,2,136,381
166503,2019-11-28 00:00:00+03:00,in,False,925106,False,1,73,97
166507,2019-08-07 00:00:00+03:00,out,False,883018,True,2,0,15
166507,2019-08-07 00:00:00+03:00,in,False,,True,1,0,2
166507,2019-08-07 00:00:00+03:00,out,False,883898,False,1,70,80
166511,2019-08-20 00:00:00+03:00,out,False,891410,True,1,0,8
166511,2019-08-20 00:00:00+03:00,out,True,891410,True,1,0,0
166511,2019-08-20 00:00:00+03:00,in,False,,True,1,0,2
166511,2019-08-20 00:00:00+03:00,out,False,891410,False,2,37,65
166511,2019-08-21 00:00:00+03:00,out,False,891416,True,1,0,8
166511,2019-08-21 00:00:00+03:00,in,False,,True,17,0,133
166511,2019-08-21 00:00:00+03:00,out,False,891414,True,1,0,7
166511,2019-08-21 00:00:00+03:00,out,True,891414,False,1,11,13
166511,2019-08-21 00:00:00+03:00,out,True,891410,False,2,21,30
166511,2019-08-21 00:00:00+03:00,in,False,891410,False,4,73,126
166511,2019-08-21 00:00:00+03:00,in,False,891414,False,1,15,36
166511,2019-08-21 00:00:00+03:00,out,False,891410,True,5,0,44
166511,2019-08-21 00:00:00+03:00,out,False,891410,False,4,1338,1364
166511,2019-08-21 00:00:00+03:00,in,False,891414,False,1,15,36
166511,2019-08-21 00:00:00+03:00,in,False,891410,False,4,73,126
166511,2019-08-22 00:00:00+03:00,out,False,891410,True,1,0,2
166511,2019-08-22 00:00:00+03:00,out,True,891410,True,2,0,0
166511,2019-08-22 00:00:00+03:00,in,False,891410,False,2,31,77
166511,2019-08-22 00:00:00+03:00,out,False,891410,False,9,969,1049
166511,2019-08-23 00:00:00+03:00,in,False,891410,False,8,190,330
166511,2019-08-23 00:00:00+03:00,in,False,,True,7,0,114
166511,2019-08-23 00:00:00+03:00,out,True,891414,True,2,0,4
166511,2019-08-23 00:00:00+03:00,out,False,891414,False,4,185,204
166511,2019-08-23 00:00:00+03:00,in,False,891414,False,1,11,46
166511,2019-08-23 00:00:00+03:00,out,True,891410,True,1,0,5
166511,2019-08-23 00:00:00+03:00,out,False,891410,True,16,0,241
166511,2019-08-23 00:00:00+03:00,out,False,891410,False,16,2351,2461
166511,2019-08-23 00:00:00+03:00,out,False,891414,True,1,0,10
166511,2019-08-23 00:00:00+03:00,out,False,891410,True,16,0,241
166511,2019-08-23 00:00:00+03:00,out,False,891414,False,4,185,204
166511,2019-08-26 00:00:00+03:00,out,False,891414,False,13,1586,1656
166511,2019-08-26 00:00:00+03:00,out,False,891414,True,3,0,36
166511,2019-08-26 00:00:00+03:00,out,True,891410,True,1,0,0
166511,2019-08-26 00:00:00+03:00,in,False,891410,False,1,20,58
166511,2019-08-26 00:00:00+03:00,out,False,891410,False,9,423,462
166511,2019-08-26 00:00:00+03:00,in,False,,True,7,0,113
166511,2019-08-26 00:00:00+03:00,out,True,891414,False,1,3,6
166511,2019-08-26 00:00:00+03:00,out,False,891410,True,3,0,18
166511,2019-08-26 00:00:00+03:00,out,True,891414,True,1,0,0
166511,2019-08-26 00:00:00+03:00,out,False,891410,False,9,423,462
166511,2019-08-27 00:00:00+03:00,out,False,891414,False,14,952,1063
166511,2019-08-27 00:00:00+03:00,out,False,891410,False,18,1891,2064
166511,2019-08-27 00:00:00+03:00,in,False,,True,1,0,16
166511,2019-08-27 00:00:00+03:00,out,True,891410,True,2,0,0
166511,2019-08-27 00:00:00+03:00,out,False,891414,True,7,0,8
166511,2019-08-27 00:00:00+03:00,in,False,891410,False,3,27,89
166511,2019-08-27 00:00:00+03:00,out,False,891410,True,15,0,300
166511,2019-08-27 00:00:00+03:00,in,False,,True,1,0,16
166511,2019-08-28 00:00:00+03:00,out,False,891410,False,18,3233,3346
166511,2019-08-28 00:00:00+03:00,out,True,891410,True,1,0,0
166511,2019-08-28 00:00:00+03:00,in,False,,True,5,0,86
166511,2019-08-28 00:00:00+03:00,in,False,891414,False,1,9,15
166511,2019-08-28 00:00:00+03:00,in,False,891410,False,7,59,159
166511,2019-08-28 00:00:00+03:00,out,False,891414,True,9,0,103
166511,2019-08-28 00:00:00+03:00,out,False,891414,False,8,572,631
166511,2019-08-28 00:00:00+03:00,out,False,891410,True,4,0,11
166511,2019-08-28 00:00:00+03:00,out,True,891414,True,4,0,4
166511,2019-08-29 00:00:00+03:00,out,False,891410,True,12,0,157
166511,2019-08-29 00:00:00+03:00,out,False,891410,False,17,1642,1786
166511,2019-08-29 00:00:00+03:00,in,False,891410,False,1,8,24
166511,2019-08-29 00:00:00+03:00,out,True,891410,True,1,0,0
166511,2019-08-30 00:00:00+03:00,out,False,891414,False,1,44,46
166511,2019-08-30 00:00:00+03:00,out,False,891410,True,9,0,11
166511,2019-08-30 00:00:00+03:00,out,False,891410,False,18,2643,2778
166511,2019-09-02 00:00:00+03:00,out,False,891410,True,18,0,51
166511,2019-09-02 00:00:00+03:00,in,False,891410,False,1,10,20
166511,2019-09-02 00:00:00+03:00,out,False,891410,False,18,1208,1321
166511,2019-09-02 00:00:00+03:00,out,True,891410,True,2,0,4
166511,2019-09-02 00:00:00+03:00,out,False,891410,False,18,1208,1321
166511,2019-09-03 00:00:00+03:00,out,False,891414,False,5,657,694
166511,2019-09-03 00:00:00+03:00,out,True,891414,True,1,0,0
