transactionId,visitorId,date,revenue,group
50225499,869044563,2019-08-29,280.8,A
3108623697,117599621,2019-08-29,20.8,B
380504587,1831140265,2019-08-29,410.5,A
2148936881,654930236,2019-08-29,300.6,B
1576403126,3956892867,2019-08-29,45.1,A
1666104258,2038680547,2019-08-29,40.2,B
19446369,2666467773,2019-08-29,55.2,B
3022667018,3935952912,2019-08-29,30.1,B
4212256267,4120364173,2019-08-29,615.3,A
1483298733,2201480904,2019-08-29,10.2,B
2143803288,442260868,2019-08-29,200.8,A
1329556473,2626290177,2019-08-20,400.3,B
3448552908,960782649,2019-08-20,295.2,A
2516233682,1069983096,2019-08-20,60.9,A
4077952433,178249104,2019-08-20,265.8,A
1578727547,793112967,2019-08-09,280.1,A
2067529988,4014197579,2019-08-09,160.7,A
3560142722,2531836666,2019-08-09,80.8,B
1869578588,195530970,2019-08-09,265.0,B
2184241291,2399568665,2019-08-09,50.8,B
3047865341,2461709734,2019-08-04,80.8,B
3730164576,1476741193,2019-08-04,240.2,B
4016803793,366673373,2019-08-04,5.7,A
369801982,954785863,2019-08-04,155.8,B
2591976620,2999778091,2019-08-26,215.2,B
3664867609,1476256851,2019-08-26,25.5,A
1328714350,3133484003,2019-08-26,140.6,A
3796946799,4095180727,2019-08-26,75.1,A
2180201337,1728743776,2019-08-26,150.0,B
1646402801,382846391,2019-08-26,675.2,A
3544621373,621427706,2019-08-07,300.3,B
1314703772,2396121427,2019-08-07,30.4,A
2782494067,4166660304,2019-08-07,5.4,B
3720572478,1577719542,2019-08-07,65.5,B
2107411712,2819363575,2019-08-07,25.5,B
2178722073,816783716,2019-08-07,535.5,B
3659622247,4224378620,2019-08-07,170.6,B
380685964,643335272,2019-08-07,10.0,B
2081053731,3572819427,2019-08-26,110.1,A
1988035100,1016890234,2019-08-26,280.8,B
3615982016,4194288377,2019-08-26,75.3,B
1381001911,907970812,2019-08-04,35.2,A
1415191499,3636663279,2019-08-04,45.4,B
1811671147,4266935830,2019-08-29,1220.2,A
2612401984,2393492379,2019-08-29,40.8,A
2280802660,2412366830,2019-08-29,75.0,B
452710654,3072399624,2019-08-29,170.9,A
2547759316,2803209166,2019-08-29,20.2,A
2380347282,430948481,2019-08-29,10.5,A
3207473498,2663297422,2019-08-29,45.5,A
165288431,2162698752,2019-08-29,265.4,A
1096121493,1722729964,2019-08-29,10.5,B
3924423491,280073872,2019-08-09,15.1,B
3667885894,1230306981,2019-08-09,105.7,A
2627773869,4231233292,2019-08-09,160.3,B
1748608673,1230306981,2019-08-09,100.5,B
2658936877,1230306981,2019-08-09,100.1,B
278311817,1230306981,2019-08-09,30.0,A
2348589867,1294878855,2019-08-09,425.4,A
3614621763,3977396102,2019-08-20,30.0,B
3879539725,3953983768,2019-08-20,35.5,B
2083889130,4176813035,2019-08-20,30.8,B
3185013805,4037118491,2019-08-20,280.8,B
1216533772,4266935830,2019-08-29,1220.2,B
653973461,2231749745,2019-08-29,10.3,A
3964942202,358944393,2019-08-29,660.5,A
2972137054,1614305549,2019-08-29,150.9,B
1573514293,3148168974,2019-08-29,80.2,B
2663041816,1614305549,2019-08-29,25.5,A
511953429,1333886533,2019-08-29,50.4,B
3837794863,243620413,2019-08-29,10.3,B
3455399567,3141507731,2019-08-30,280.8,B
3589879928,1565607587,2019-08-09,60.6,B
3586870909,2458001652,2019-08-09,85.4,B
3244441077,3803269165,2019-08-09,10.1,B
3165578945,1253818784,2019-08-09,145.9,B
2235924775,473299164,2019-08-09,90.9,B
198999602,3659263677,2019-08-09,40.8,A
1612868255,2378935119,2019-08-09,475.5,B
429858801,3984495233,2019-08-05,225.0,A
3606446640,2378092656,2019-08-05,15.7,B
2472751116,2328791559,2019-08-07,35.8,B
4082166396,2046011647,2019-08-07,20.3,A
1936881098,3607649875,2019-08-07,40.3,A
4293855558,8300375,2019-08-07,30.5,A
1185885568,759473111,2019-08-07,305.3,A
2541328114,1426761187,2019-08-07,180.8,A
2845314954,2663984869,2019-08-07,60.2,B
2741495374,1667068825,2019-08-07,65.3,B
3256245027,993094131,2019-08-07,25.5,B
514501382,950626008,2019-08-07,710.8,A
619615697,582460750,2019-08-20,165.3,B
672040400,723038324,2019-08-20,50.9,B
3805806808,3866069709,2019-08-20,40.8,B
2699289722,862992587,2019-08-20,10.2,B
175321713,2138109167,2019-08-20,5.5,B
2961490189,1404560065,2019-08-27,275.7,B
972407388,237748145,2019-08-27,10.2,A
1946569610,3693438260,2019-08-27,60.2,A
3232411764,2357168171,2019-08-27,380.1,A
1676073049,2696599598,2019-08-05,15.6,A
3901964025,296565978,2019-08-05,10.0,A
390467479,2546716293,2019-08-05,30.8,A
3517061727,4062055840,2019-08-05,110.5,A
2023295336,4009017467,2019-08-05,440.2,B
2700709852,2561350211,2019-08-05,50.5,A
2309447140,2913441496,2019-08-07,25.9,B
3163082555,906523562,2019-08-07,50.1,A
3959083601,2458001652,2019-08-07,270.4,A
1416727054,3357398384,2019-08-07,455.8,B
2667448076,2587333274,2019-08-07,95.9,B
3335803766,477780734,2019-08-30,115.3,A
3568733367,1206072200,2019-08-30,40.8,B
132561921,477780734,2019-08-30,60.2,B
3782700345,2395035985,2019-08-30,80.8,B
4143391178,1373713654,2019-08-30,155.5,B
3328555363,406208401,2019-08-09,55.3,B
2524994153,2605843205,2019-08-09,225.9,A
1061639574,2195309755,2019-08-09,50.5,B
4228929090,2819072957,2019-08-09,20.7,B
2541955961,1230306981,2019-08-09,160.0,A
405281389,2108163459,2019-08-09,10.9,A
2142284513,1438226485,2019-08-09,55.6,B
1113045957,3323129950,2019-08-09,225.9,A
3603576309,4133034833,2019-08-09,1050.0,A
3668308183,888512513,2019-08-27,1335.6,B
648682471,2633052872,2019-08-27,80.4,A
1589082866,3321013705,2019-08-27,765.5,A
1237221075,3304571422,2019-08-27,15.7,B
434147256,2396134342,2019-08-20,15.6,B
2419950278,509080881,2019-08-20,300.3,B
3133733765,1255412427,2019-08-20,50.8,A
348143148,689129267,2019-08-20,575.5,B
237002862,1398592185,2019-08-20,10.0,A
2271171213,2162167602,2019-08-21,305.5,B
860384268,2316833558,2019-08-30,40.7,B
1234615529,2279926127,2019-08-30,705.3,B
125335873,3423937755,2019-08-30,5.8,B
461722689,2988190573,2019-08-30,385.5,A
416093091,447836349,2019-08-09,30.7,B
1530631615,1544467991,2019-08-09,20.0,A
2139039614,1455323168,2019-08-09,20.8,B
1109375840,2924874435,2019-08-07,20.2,A
3047372556,171459513,2019-08-07,90.5,B
2489555571,1395236619,2019-08-07,150.1,B
2176732109,705680638,2019-08-07,20.7,A
1457259561,2421265884,2019-08-07,20.2,B
178265899,433951253,2019-08-07,85.5,B
1278695805,1614305549,2019-08-21,15.5,A
2102403691,2213855729,2019-08-21,40.2,B
3257317835,1224575308,2019-08-21,10.1,A
1907905097,3906435972,2019-08-05,30.8,B
1670357589,1774856294,2019-08-05,25.5,B
2309036559,2908466434,2019-08-05,30.2,B
957249987,2666068032,2019-08-05,145.0,A
2049400530,2429822128,2019-08-05,40.2,A
1157343706,589808731,2019-08-27,10.0,A
1092669520,600964629,2019-08-27,15.9,A
3784111282,329473477,2019-08-27,195.2,A
2726404029,1602967004,2019-08-27,75.9,B
408812103,2486521341,2019-08-27,55.5,A
1311251665,264456202,2019-08-27,15.1,B
936042206,1617417821,2019-08-27,125.4,A
2339954598,1668030113,2019-08-27,40.0,A
189332332,1959144690,2019-08-27,255.5,B
1183827418,3573155649,2019-08-07,80.8,B
3502192780,683554837,2019-08-07,60.5,B
1507038921,1011231197,2019-08-07,50.1,A
1348929396,2698944478,2019-08-07,15.8,A
2430984474,2467439671,2019-08-07,60.8,B
202241000,3062077384,2019-08-08,35.7,B
3455897155,2065143173,2019-08-30,10.4,A
3525952977,2888793654,2019-08-30,215.8,A
4178616791,3016218652,2019-08-30,20.2,B
4080243878,2988190573,2019-08-30,315.2,A
2090708381,1197773061,2019-08-10,25.5,B
4230875336,2669052850,2019-08-10,40.7,B
777722931,3907107900,2019-08-05,20.3,B
1595002579,2744017357,2019-08-05,85.0,A
2291957725,2188683977,2019-08-05,90.0,A
724544405,2572433473,2019-08-05,40.5,B
2017680897,399216493,2019-08-05,30.2,A
504373597,2604012846,2019-08-05,15.7,B
2875229767,1627549308,2019-08-05,10.0,B
1988916037,3187581794,2019-08-05,80.4,B
4167421281,154825609,2019-08-05,65.8,B
2726113349,1801183820,2019-08-05,5.5,B
1361424159,3033962131,2019-08-05,15.7,A
2740953457,3102053760,2019-08-05,20.2,A
2344401705,366673373,2019-08-05,25.5,A
3362484972,3717692402,2019-08-21,40.9,A
290471249,2041539477,2019-08-21,125.6,A
3278896715,3451176495,2019-08-21,25.7,A
663375979,1508900659,2019-08-21,15.6,A
1605437540,3012531415,2019-08-21,100.0,A
1759418862,4186807279,2019-08-21,290.5,B
1722971027,1786280350,2019-08-21,5.8,B
3585957438,3229395114,2019-08-21,125.9,A
1460586653,4213333413,2019-08-21,5.3,A
3069553209,1351898488,2019-08-21,75.8,A
380064637,4186807279,2019-08-27,215.4,B
767912658,1667360450,2019-08-27,5.9,B
3303424591,645425477,2019-08-27,280.8,A
3900298739,1539796403,2019-08-27,40.2,A
2971973105,199603092,2019-08-27,45.9,A
3086067579,277405052,2019-08-27,310.5,A
446569841,1471458381,2019-08-27,5.7,B
142712712,1397211727,2019-08-30,20.8,B
3987401232,627176112,2019-08-30,110.5,A
1029192242,570540961,2019-08-30,45.4,B
2514024187,3766097110,2019-08-30,20.1,A
217480737,2846507753,2019-08-30,20.2,B
2851407406,368204224,2019-08-30,5.9,B
2470658885,3766097110,2019-08-30,10.5,B
1636454846,4237561104,2019-08-30,10.1,A
3854129892,625115313,2019-08-10,150.4,B
3279015842,888420622,2019-08-08,240.2,A
2909182252,3720590235,2019-08-08,55.5,A
769008348,583433650,2019-08-08,90.8,B
1607016207,3717692402,2019-08-21,65.2,B
2368020497,2870367609,2019-08-21,25.7,B
234238251,2742574263,2019-08-21,150.4,B
3730368751,1669393038,2019-08-21,160.5,B
2076434956,3941795274,2019-08-21,20.2,A
3536751509,3722970464,2019-08-05,20.2,B
3734714128,471551937,2019-08-05,355.1,A
3809397218,3263046761,2019-08-05,20.2,A
4256972642,3281496343,2019-08-05,35.6,A
3406907886,2082081961,2019-08-05,20.3,A
1063646926,102981183,2019-08-05,225.9,B
373945924,3785537730,2019-08-05,40.2,B
3834417582,4205543768,2019-08-05,45.1,B
986374747,949750571,2019-08-27,10.1,A
8131427,3587733103,2019-08-27,75.5,A
262925486,2772153338,2019-08-27,35.8,A
2865895399,1732269954,2019-08-27,15.7,A
3483580157,2580341989,2019-08-27,285.1,A
2318242783,1634934899,2019-08-27,15.8,B
847315305,2780786433,2019-08-27,10.3,B
192721366,1316129916,2019-08-27,1450.2,A
549358396,3792964032,2019-08-10,50.7,A
1369044083,1826431635,2019-08-30,140.7,B
2229298010,1738359350,2019-08-30,35.8,B
4203085435,980818195,2019-08-30,110.4,A
1408156385,2217984702,2019-08-30,15.2,A
1273552286,3993040832,2019-08-30,195.5,B
549769193,1420364840,2019-08-30,80.7,B
707525727,1270030113,2019-08-30,55.6,B
1538887006,3372131337,2019-08-30,555.2,B
3949629544,3042692891,2019-08-08,70.1,B
511011368,1981624632,2019-08-08,100.2,A
4166735432,285030828,2019-08-08,280.8,A
4244481880,4037043590,2019-08-08,20.4,B
2000852429,2445531802,2019-08-08,15.7,A
2519737434,4256040402,2019-08-08,900.7,B
3636437832,3736558232,2019-08-08,25.5,B
2367795708,1554533732,2019-08-08,60.5,B
2599120403,1596970166,2019-08-08,55.8,B
1319904784,1274716998,2019-08-08,25.4,B
3315359627,1831956319,2019-08-05,5.4,A
1197739160,1801183820,2019-08-05,10.0,A
3466109212,1713857373,2019-08-05,220.2,B
1845245000,1507665514,2019-08-05,25.6,A
1477976259,3870317023,2019-08-05,50.1,B
2412219836,2458001652,2019-08-05,40.2,B
894865132,1557781683,2019-08-05,25.8,B
335158381,947532470,2019-08-05,85.2,A
51443164,4278982564,2019-08-05,385.7,A
383287370,407706407,2019-08-05,30.6,B
4103220998,3979054828,2019-08-05,50.0,A
3586326620,1630618580,2019-08-05,10.9,B
1192185169,2853587382,2019-08-21,475.5,B
3608152685,3796654595,2019-08-21,60.5,B
69312188,1009464434,2019-08-21,180.0,A
3390166538,329726006,2019-08-21,65.4,A
559859702,3149228032,2019-08-21,10.2,A
1646874005,2306096143,2019-08-21,210.4,A
4100162122,2736682487,2019-08-21,25.9,A
374969414,3877129255,2019-08-21,325.9,A
1035705992,1396482013,2019-08-21,270.2,B
2159858322,2283224496,2019-08-27,35.5,A
3922986948,1316129916,2019-08-27,15.8,B
3402467119,4256040402,2019-08-27,30.1,A
1243954217,467975735,2019-08-27,5.5,A
2859293852,3647477940,2019-08-27,35.2,B
305846010,1677041464,2019-08-27,10.5,A
2120503539,3239199975,2019-08-27,10.8,B
3910266759,789265206,2019-08-10,40.8,A
1992809750,1775276630,2019-08-30,300.2,B
3352225027,1807547430,2019-08-05,5.2,B
1062393,2661240577,2019-08-05,100.8,A
1612010084,2008082479,2019-08-08,40.2,B
4013545461,2614516882,2019-08-08,30.0,B
437876380,39475350,2019-08-08,65.4,B
4132628207,2604694259,2019-08-08,25.4,B
2792059099,1602967004,2019-08-08,65.2,A
3675491906,3097512534,2019-08-08,20.2,B
527333943,2458001652,2019-08-08,85.4,B
1594277506,835577924,2019-08-08,400.8,B
3839104003,2108163459,2019-08-08,15.6,A
3068877425,2650211599,2019-08-21,205.1,A
3057892078,249864742,2019-08-21,90.1,B
3102219893,151496413,2019-08-21,10.4,A
4223601037,1611907877,2019-08-10,35.6,B
1763788632,3893674369,2019-08-10,75.2,B
3778001764,47206413,2019-08-10,15.2,B
3817119382,2840985286,2019-08-10,540.3,A
884109530,1909539331,2019-08-30,55.8,A
31060183,710690947,2019-08-30,15.4,B
2894657060,204675465,2019-08-30,510.5,B
926804035,634450378,2019-08-30,10.8,B
3682739914,3910723394,2019-08-31,300.8,B
2575492995,4144979507,2019-08-27,10.5,A
4149397657,2902041511,2019-08-27,15.1,A
3760662696,3577713868,2019-08-27,5.9,B
1537104566,1782658204,2019-08-27,25.5,B
1399322126,1184607010,2019-08-27,115.7,A
936917445,393266494,2019-08-08,35.7,B
3628490752,284094220,2019-08-08,20.8,B
1575313118,3717692402,2019-08-08,25.7,B
3873503306,3101956850,2019-08-08,65.2,A
2420050534,4003628586,2019-08-08,905.8,B
2497497433,1830803815,2019-08-08,15.3,B
2518211204,3077396270,2019-08-08,115.4,B
1215018444,2406897935,2019-08-08,285.3,B
154338469,3941600282,2019-08-08,285.0,A
1364984427,2010516786,2019-08-21,240.2,B
210558688,2733145037,2019-08-21,55.2,A
2128508695,2733145037,2019-08-21,105.5,A
3462663151,2158146269,2019-08-21,70.9,A
1347999392,887908475,2019-08-21,930.0,A
627172106,3074968175,2019-08-21,375.6,B
965979600,48147722,2019-08-22,20.8,B
3187348360,1596446524,2019-08-28,35.8,A
2932932798,3694317332,2019-08-28,140.2,B
3831307789,3185203440,2019-08-28,20.8,B
3143300221,4134830387,2019-08-28,40.1,B
3122496224,3255082731,2019-08-31,20.3,B
3759988715,1762249948,2019-08-31,80.5,B
1207636128,3640080856,2019-08-31,55.2,A
3027277658,2973964255,2019-08-31,30.5,B
2012277167,2999642019,2019-08-10,445.3,B
401622769,635956745,2019-08-10,175.1,A
3024416906,530257481,2019-08-10,300.3,B
3088760849,259989552,2019-08-10,30.5,B
3018088287,3600436937,2019-08-10,30.6,B
271768864,2440451175,2019-08-10,95.8,A
914877599,1174537443,2019-08-10,10.0,A
1126236755,4228915420,2019-08-10,40.1,B
2762748803,856349446,2019-08-08,40.2,B
1105761923,996668426,2019-08-08,40.1,A
3478707774,2587333274,2019-08-08,60.4,A
4042759961,3686264987,2019-08-08,10.7,B
2419539947,2587333274,2019-08-08,60.4,B
698171827,3941795274,2019-08-22,25.3,B
836739159,4283872382,2019-08-22,60.6,B
3492564891,228221722,2019-08-22,190.8,B
260086319,2156256996,2019-08-22,45.7,B
3457754169,3752369942,2019-08-22,15.9,B
123992977,406208401,2019-08-22,45.6,B
2785716100,2084876480,2019-08-22,235.6,A
3759220283,3116161138,2019-08-22,5.9,A
702418073,3396460792,2019-08-10,10.8,A
3778147089,4243832526,2019-08-10,130.5,A
1428722141,2261102418,2019-08-10,30.0,B
3217433767,2637462286,2019-08-10,5.5,B
2689922045,3020644940,2019-08-10,85.5,A
218256919,91069833,2019-08-10,15.6,B
287313500,172218683,2019-08-10,25.2,B
1167684138,2895396501,2019-08-10,25.9,B
4035028498,721509856,2019-08-28,5.9,A
2600542600,683753316,2019-08-28,100.2,B
465243102,451104171,2019-08-28,5.8,B
3273938321,3857804666,2019-08-31,75.1,B
1476390797,2044161277,2019-08-31,25.3,B
2436452823,2710492161,2019-08-31,25.5,B
3465107905,2075883701,2019-08-31,45.2,B
1998112401,1900893596,2019-08-31,5.5,A
1941116644,2373765141,2019-08-31,220.2,B
1001961505,803709563,2019-08-08,185.4,A
1811538381,4174346527,2019-08-08,30.5,A
635351875,2114962460,2019-08-08,65.4,A
2420262036,321150727,2019-08-08,20.2,A
3143229464,282188993,2019-08-08,20.2,B
2765619353,54447517,2019-08-08,5.0,A
1885465086,300249313,2019-08-10,20.5,A
2156491846,2592727107,2019-08-10,5.5,A
1861540412,2261934787,2019-08-10,815.8,A
3901196331,3077470899,2019-08-10,55.6,B
2316868256,2600415354,2019-08-31,45.9,A
2670069237,232979603,2019-08-31,45.6,B
2211880073,3612778094,2019-08-31,55.7,A
1634999519,4076480073,2019-08-31,270.4,A
3141224116,4216089391,2019-08-31,70.5,B
83566152,232979603,2019-08-31,5.9,A
3784371772,551106609,2019-08-31,155.8,A
4262851755,1294878855,2019-08-31,10.8,A
3229560351,427004138,2019-08-31,10.7,B
1729012139,3613900590,2019-08-31,205.1,A
1415970216,4256040402,2019-08-31,80.5,A
453824282,4256040402,2019-08-31,30.5,B
557323463,2361350105,2019-08-31,15.7,B
969750843,4120364173,2019-08-31,240.5,B
2411823395,3788724847,2019-08-31,45.2,A
2886170101,930758570,2019-08-31,105.7,B
3845118557,1964413493,2019-08-31,5.5,B
4180327962,2152549680,2019-08-31,55.4,A
853409662,1390677121,2019-08-31,290.5,B
429304275,3301980586,2019-08-10,10.5,A
4067377068,318152663,2019-08-10,20.3,B
469609643,2378935119,2019-08-10,900.7,A
1282920840,266115224,2019-08-10,45.9,B
1661772358,2378935119,2019-08-10,45.6,B
677472159,1111826046,2019-08-10,50.2,B
1338703051,962484204,2019-08-10,25.7,B
2640648270,2245562049,2019-08-10,185.5,B
2898835960,3972127743,2019-08-09,130.8,A
2890600501,1404934699,2019-08-09,130.3,B
4149581711,1555048873,2019-08-31,30.2,B
2983450240,1605520752,2019-08-31,435.5,B
1853671858,1859207151,2019-08-10,105.2,A
4036458680,2304039735,2019-08-10,290.5,A
3497987294,1212176445,2019-08-11,30.4,A
265631116,3656415546,2019-08-11,5.8,B
543733679,4100747010,2019-08-11,20.2,B
1814628689,1404934699,2019-08-11,135.9,A
1076322816,2219162270,2019-08-11,95.2,A
3533389249,410113592,2019-08-11,30.7,B
1266191879,4259830713,2019-08-11,50.1,A
4057562044,4134830387,2019-08-11,30.5,B
1514149551,2507107988,2019-08-11,50.1,A
3432950155,367176526,2019-08-11,60.5,B
2104773562,1612349123,2019-08-11,15.1,B
375844049,600884435,2019-08-11,225.9,B
55417546,3044645888,2019-08-11,10.1,A
1266977500,931669455,2019-08-11,55.2,B
1880179202,2463259495,2019-08-11,10.4,B
158295218,1576289054,2019-08-11,240.7,A
562221532,2138044356,2019-08-11,20.2,A
1674284750,2634105098,2019-08-11,265.4,B
1859123281,1835372109,2019-08-11,30.7,B
2518195580,4163850406,2019-08-11,140.7,A
1892286239,1388079388,2019-08-11,10.5,A
1817215137,2458001652,2019-08-11,130.4,A
842507644,3170292896,2019-08-11,20.3,B
606354126,3115684948,2019-08-11,285.3,A
1929420857,3359518621,2019-08-11,30.1,A
2241655654,3552142259,2019-08-11,90.5,B
3291040387,1263373242,2019-08-12,70.2,B
7210578,1495112755,2019-08-12,60.5,A
2375657872,3476822370,2019-08-12,35.7,A
1473132782,4069496402,2019-08-12,10.8,B
3348489190,3112126740,2019-08-12,120.3,A
3559692217,2306096143,2019-08-12,30.4,A
3460288289,2993711540,2019-08-12,190.9,A
3571123442,457167155,2019-08-12,20.7,B
4261512099,4178309188,2019-08-12,50.8,B
1223278263,3826874025,2019-08-12,135.0,A
4197437901,3062605572,2019-08-12,10.1,B
2352568886,1117202045,2019-08-12,10.2,B
4044267042,997945223,2019-08-12,145.1,A
3498400794,3419266314,2019-08-12,125.5,B
1181289994,3636615199,2019-08-12,135.2,A
2055901696,2944179391,2019-08-12,95.5,B
3870335394,1823887377,2019-08-12,20.0,A
4279408906,1002877908,2019-08-12,15.8,A
96707201,3319676739,2019-08-12,75.5,B
546817993,1310081088,2019-08-12,10.9,B
324171086,3590655705,2019-08-12,610.7,B
749851973,2882903413,2019-08-12,105.3,A
3237740112,1979878245,2019-08-12,75.7,A
3583790584,1122598516,2019-08-12,10.2,A
750632879,4256040402,2019-08-12,5.8,A
177293476,3770394574,2019-08-12,5.6,B
3894437543,276558944,2019-08-12,80.7,A
1746771340,1768898981,2019-08-12,70.2,B
2774755101,2366521417,2019-08-12,220.4,B
3075787818,3062433592,2019-08-12,505.7,B
3357467820,237748145,2019-08-12,10.2,A
1092419081,3062433592,2019-08-12,265.3,A
316924019,148427295,2019-08-12,1015.9,A
1671551244,3062433592,2019-08-12,50.7,B
980307483,3812442168,2019-08-12,15.2,B
1941707234,199603092,2019-08-12,100.0,A
1348774318,1164614297,2019-08-12,1025.8,A
3879664526,854695158,2019-08-12,25.7,B
2656764852,3942804483,2019-08-12,105.2,B
626262509,3791892006,2019-08-12,55.1,B
1024573057,1028756448,2019-08-12,5.5,A
2146400799,3857916904,2019-08-12,20.3,A
4215838417,399408949,2019-08-12,180.8,A
4213441143,2413071759,2019-08-12,30.1,B
2358087265,2115669947,2019-08-12,120.4,A
1149756812,1985475298,2019-08-12,5.5,B
3170885827,4038181899,2019-08-12,65.4,B
1567625736,470091460,2019-08-13,120.2,B
876779158,368679516,2019-08-13,45.6,B
518382936,3359706893,2019-08-13,15.7,A
3003595335,1810540789,2019-08-13,180.9,B
418108717,1985475298,2019-08-13,15.5,B
3198443301,3409596883,2019-08-13,45.3,A
70327311,179951984,2019-08-13,25.3,B
2023943756,1604853044,2019-08-13,435.7,A
3620682463,2654030115,2019-08-13,35.5,B
2712149372,3940815455,2019-08-13,30.3,B
86504917,3598591418,2019-08-13,105.3,A
4099032419,2749453459,2019-08-13,85.9,A
448493494,66685450,2019-08-13,125.9,A
457983912,2580397131,2019-08-13,55.2,B
264388722,1172166732,2019-08-13,20.2,B
2418682148,187589092,2019-08-13,280.0,A
2312704236,3221887237,2019-08-13,385.5,A
3545373252,2903830376,2019-08-13,65.2,B
4209564703,1795951456,2019-08-13,135.2,B
2645975327,1285103033,2019-08-13,85.7,B
2236120888,400358405,2019-08-13,40.6,B
453686528,2134820861,2019-08-13,295.7,A
666610489,1307669133,2019-08-13,1425.8,A
2183069967,759473111,2019-08-13,810.4,A
2974379446,3160565905,2019-08-13,25.2,A
837624130,755881835,2019-08-13,20.3,A
3513553494,583902904,2019-08-13,40.2,A
1801818165,2941133924,2019-08-13,5.6,B
3815014015,2606908679,2019-08-13,815.8,B
3551685910,2397025226,2019-08-13,15.0,B
3568767894,1964799739,2019-08-13,25.9,B
3768600702,3320079367,2019-08-13,80.4,B
1003122151,3085290658,2019-08-13,65.7,B
3591719830,201615765,2019-08-13,30.5,B
1292296903,1766557988,2019-08-13,15.7,B
1276399043,2987864213,2019-08-14,150.4,B
1722995581,2761566146,2019-08-14,25.4,A
4176325967,3622537133,2019-08-14,55.2,A
3800907028,2412305169,2019-08-14,20.3,A
2764584088,1562205279,2019-08-14,50.5,B
3096761411,1948974149,2019-08-14,50.9,A
2213775495,1484903144,2019-08-14,65.4,A
1254962016,2654030115,2019-08-14,35.5,A
3716304192,2695379936,2019-08-14,10.1,A
1784775498,3950806039,2019-08-14,10.7,A
29438557,1637811943,2019-08-14,55.4,B
290089453,1571986409,2019-08-14,55.5,B
2961555325,325179089,2019-08-14,20.9,B
1277417350,3963646447,2019-08-14,100.2,A
2357685128,818047933,2019-08-14,10.2,B
3053268562,3815257471,2019-08-14,145.1,B
2289555915,3963646447,2019-08-14,120.2,B
2676541142,471551937,2019-08-14,55.2,B
3757656646,4186807279,2019-08-14,80.8,A
2015722678,2223522147,2019-08-14,30.7,B
4281129020,906754117,2019-08-14,60.2,A
1876275626,1781647073,2019-08-14,25.4,A
2860596918,3803269165,2019-08-14,105.7,B
3898641900,3803269165,2019-08-14,15.2,B
3612788481,2712142231,2019-08-14,40.3,A
2927992070,1658204305,2019-08-14,20.8,A
1373388206,3717692402,2019-08-14,40.9,B
3213645392,2456230425,2019-08-14,50.5,B
3607552320,4169666863,2019-08-14,10.5,B
4052155355,2949041841,2019-08-14,5.9,A
339489775,1064078146,2019-08-14,20.3,A
1476831880,1422476412,2019-08-14,100.1,A
1303723408,3218863961,2019-08-14,390.5,B
2682156369,1668030113,2019-08-14,20.8,B
1458356232,963407295,2019-08-14,80.0,A
1329499668,2949041841,2019-08-14,160.7,B
948555526,2710193528,2019-08-14,15.2,A
2116724386,2146711261,2019-08-14,240.6,B
2274188238,132143192,2019-08-14,15.5,A
1692103379,1022829655,2019-08-14,5.7,A
4082620617,393266494,2019-08-14,490.4,B
38478481,1197745035,2019-08-14,135.3,B
3592955527,608641596,2019-08-14,255.7,B
2662137336,3733762160,2019-08-14,100.8,B
2203539145,370388673,2019-08-14,50.1,A
1807773912,573423106,2019-08-14,165.3,A
1947021204,1614305549,2019-08-14,5.5,A
3936777065,2108080724,2019-08-15,3120.1,B
