date_posted	days_listed	last_price	bedrooms	kitchen_area	living_area	total_area	balconies	ceiling_height	floors_total	floor	total_images	bike_parking	is_studio	is_open_plan	locality_name	airport_dist	city_center_dist	park_dist	parks_within_3000	pond_dist	ponds_within_3000
2017-08-13T00:00:00	19.0	143400.0	1	13.2	17.1	47.7	2.0		19.0	8	20		False	False	Saint Petersburg	19499.0	4844.0		0.0	503.0	1.0
2017-05-12T00:00:00	270.0	134000.0	2	5.0	30.0	43.0	2.0		21.0	9	7		False	False	Saint Petersburg	18893.0	4358.0		0.0	665.0	1.0
2017-07-08T00:00:00	143.0	71800.0	2	6.31	26.79	45.71		2.5	9.0	7	12		False	False	Saint Petersburg	48950.0	15176.0		0.0		0.0
2017-12-25T00:00:00	29.0	240000.0	3	17.4	54.0	104.0	2.0		16.0	3	9		False	False	Saint Petersburg	10476.0	13852.0	388.0	1.0	757.0	1.0
2018-10-03T00:00:00	49.0	94000.0	2	7.0	28.2	47.0	1.0	2.5	9.0	8	20		False	False	Saint Petersburg	51699.0	17073.0		0.0		0.0
2017-09-27T00:00:00	323.0	108000.0	4	12.4	65.0	98.0		2.59	8.0	1	7		False	False	Krasnoye Selo	26831.0	30256.0		0.0		0.0
2016-06-28T00:00:00	77.0	73000.0	2	6.8	26.1	42.1	0.0		5.0	2	7	False	False	False	Saint Petersburg	27271.0	8250.0		0.0		0.0
2015-12-29T00:00:00	457.0	82000.0	2	7.0	27.0	44.0	1.0	2.55	9.0	9	12	False	False	False	Saint Petersburg	27359.0	12226.0		0.0		0.0
2017-10-01T00:00:00	107.0	68680.0	2	10.7	31.1	62.4	2.0		7.0	2	4	False	False	False	Siversky village						
2016-06-20T00:00:00	450.0	87800.0	1	12.0	17.0	41.08	2.0	2.75	8.0	8	8	False	False	False	Saint Petersburg	17704.0	16707.0	1802.0	1.0	249.0	3.0
2018-09-25T00:00:00	23.000000000000004	99000.0	3	7.1	47.3	88.4		2.5	12.0	5	10		False	False	Saint Petersburg	49631.0	14525.0	672.0	2.0	172.0	1.0
2016-04-11T00:00:00	121.0	130000.0	2	8.5	36.3	60.0	0.0		5.0	3	13		False	False	Saint Petersburg	27081.0	8182.0	157.0	1.0	887.0	1.0
2019-04-17T00:00:00		93000.0	1	10.0	30.0	40.0		2.5	16.0	10	12		False	False	Saint Petersburg	26862.0	13412.0		0.0		0.0
2017-10-17T00:00:00	160.0	76000.0	2	17.0	11.0	37.0			16.0	4	1		False	False	Saint Petersburg	10031.0	13330.0	915.0	1.0		0.0
2018-02-27T00:00:00	15.0	103000.0	2	8.0	31.0	50.0			12.0	3	9		False	False	Saint Petersburg	30442.0	11312.0	459.0	1.0	95.0	1.0
2019-04-05T00:00:00		93200.0	1	9.3	18.6	36.9		2.5	16.0	10	15		False	False	Saint Petersburg	46161.0	16030.0		0.0		0.0
2017-11-10T00:00:00	8.0	93400.0	2	7.0	30.9	49.2	2.0		12.0	6	18		False	False	Saint Petersburg	32386.0	11753.0	591.0	1.0		0.0
2015-01-17T00:00:00	602.0	66000.0	1	8.0	18.0	33.0	0.0		14.0	3	9		False	False	Saint Petersburg	32457.0	12966.0		0.0		0.0
2017-05-03T00:00:00	41.0	77000.0	2	7.0	27.1	47.4	0.0		16.0	1	2	False	False	False	Saint Petersburg	14514.0	16558.0	524.0	1.0		0.0
2017-04-21T00:00:00	385.00000000000006	54000.0	1	9.0	18.0	40.0	2.0	2.8	15.0	3	0		False	False	Metallostroy village	26128.0	27825.0		0.0		0.0
2019-01-25T00:00:00		670000.0	5	19.0	78.0	189.0	1.0	3.0	14.0	7	15		False	False	Saint Petersburg	28057.0	6996.0	514.0	2.0	842.0	1.0
2018-09-11T00:00:00	155.0	14000.0	1	7.0	17.0	33.0		2.5	5.0	3	4		False	False	Slantsy						
2019-03-04T00:00:00	47.00000000000001	90000.0	2	12.0	38.0	70.0	2.0	2.8	17.0	15	7	False	False	False	Kolpino	28554.0	34341.0		0.0	287.0	3.0
2016-04-14T00:00:00	198.0	130000.0	2	11.5	34.5	57.9	1.0		5.0	4	8	False	False	False	Pushkin	14135.0	26288.0		0.0		0.0
2017-10-03T00:00:00	387.00000000000006	175100.0	3	11.8	48.6	86.6		2.7	11.0	7	5	False	False	False	Saint Petersburg	23609.0	5299.0		0.0	433.0	1.0
2018-01-01T00:00:00	9.0	71800.0	1	15.6	11.1	39.0		2.58	14.0	2	13		False	False	Pargolovo village	53115.0	19292.0		0.0	593.0	1.0
2017-12-21T00:00:00	80.0	63000.0	3	7.1	45.9	66.0		2.6	6.0	4	1		False	False	Vsevolozhsk						
2019-03-18T00:00:00		146000.0	2	21.0	21.0	55.0	2.0	2.8	16.0	3	11		False	False	Saint Petersburg	13308.0	15899.0		0.0		0.0
2019-02-24T00:00:00		120000.0	3	10.0	45.0	65.0	1.0	2.58	9.0	7	18		False	False	Saint Petersburg	18870.0	13679.0	492.0	1.0		0.0
2017-12-11T00:00:00	43.0	9800.0	1			40.0			5.0	3	6		False	False	Staropolye village						
2016-05-28T00:00:00	20.0	200000.0	2	9.0	39.0	66.0	1.0		21.0	11	0		False	False	Saint Petersburg	30954.0	8248.0		0.0	495.0	2.0
2019-04-29T00:00:00		279800.0	3		60.0	100.0	2.0	2.7	16.0	13	20		False	False	Saint Petersburg	44259.0	12886.0	742.0	1.0		0.0
2017-11-09T00:00:00	350.00000000000006	48000.0	2	7.5	26.0	50.0			3.0	1	15		False	False	village Sosnovo						
2018-05-08T00:00:00	160.0	88000.0	1	12.5	16.0	39.5	1.0	2.8	16.0	9	16		False	False	Saint Petersburg	43642.0	9496.0		0.0		0.0
2017-11-01T00:00:00	163.0	47000.0	2	5.5	29.0	43.7			5.0	3	9		False	False	Vyborg						
2017-10-19T00:00:00	46.00000000000001	63980.0	1	13.0	19.0	45.0	2.0		9.0	5	9		False	False	Shushary village	18012.0	23688.0		0.0	630.0	1.0
2017-01-25T00:00:00	222.0	168000.0	3	7.0	39.0	60.0	0.0		7.0	6	20		False	False	Saint Petersburg	24506.0	5074.0	390.0	1.0		0.0
2018-06-19T00:00:00	13.0	68800.0	1	8.0	18.0	38.0		2.65	16.0	13	10		False	False	Saint Petersburg	14730.0	13526.0		0.0		0.0
2018-02-25T00:00:00	306.0	43000.0	1	9.0	18.0	43.0	2.0	2.5	5.0	4	9		False	False	Semrino village						
2017-01-20T00:00:00	360.00000000000006	56920.0	1	11.5	18.2	53.0	1.0		25.0	11	8		False	False	Pargolovo village	61562.0	20685.0		0.0		0.0
2015-12-14T00:00:00	190.00000000000003	33000.0	2	6.0	29.0	42.0	0.0		5.0	4	0		False	False	Kirishi						
2018-07-25T00:00:00	126.0	122000.0	2			58.0		3.1	4.0	3	14	True	False	False	Saint Petersburg	45942.0	20802.0		0.0	792.0	1.0
2018-12-12T00:00:00		120000.0	3	5.3	39.0	56.5		2.6	5.0	5	9		False	False	Pushkin	14481.0	26634.0	583.0	1.0		0.0
2019-01-08T00:00:00	8.0	104000.0	1	11.0	20.0	42.0	2.0	3.0	17.0	6	3		False	False	Sestroretsk	56343.0	33272.0		0.0	545.0	1.0
2016-02-05T00:00:00	801.0	78400.0	1	9.9	16.7	39.6	1.0	2.65	18.0	14	5		False	False	Saint Petersburg	22943.0	11827.0	856.0	1.0	686.0	1.0
2017-11-19T00:00:00	65.0	67000.0	1	18.5	22.4	56.65	2.0	2.65	25.0	5	2		False	False	Pargolovo village	61695.0	20851.0		0.0		0.0
2018-02-07T00:00:00	45.00000000000001	26000.0	2			44.0			2.0	1	4		False	False	Luga						
2018-08-09T00:00:00	79.0	59800.0	1	7.0	18.0	32.0		2.5	9.0	4	8		False	False	Saint Petersburg	14623.0	15606.0		0.0	266.0	1.0
2017-11-05T00:00:00	79.0	178000.0	2	8.0	45.0	60.0		3.1	5.0	3	14		False	False	Saint Petersburg	22793.0	2282.0	348.0	2.0	67.0	1.0
2018-04-04T00:00:00		374000.0	2	42.5		116.0			5.0	4	0		False	False	Saint Petersburg	36334.0	14486.0		0.0		0.0
2017-10-27T00:00:00	29.0	72000.0	3	9.0	45.5	72.0	2.0		5.0	4	7		False	False	Tosno						
2018-07-16T00:00:00		178000.0	4	11.8	67.5	108.0		3.14	5.0	3	7		False	False	Saint Petersburg	22623.0	4336.0	439.0	1.0		0.0
2014-12-12T00:00:00		46000.0	2	9.0	33.2	50.8		2.55	5.0	5	12		False	False	Kipen village						
2017-06-02T00:00:00	82.0	71000.0	2	6.0	31.47	44.8	1.0		5.0	5	11	False	False	False	Saint Petersburg	44535.0	14607.0	443.0	2.0		0.0
2018-09-28T00:00:00	188.00000000000003	102000.0	3	6.3	48.5	69.0		2.5	9.0	9	15		False	False	Saint Petersburg	51844.0	16526.0		0.0	941.0	1.0
2019-03-15T00:00:00		90000.0	1	10.0	20.0	38.0			16.0	6	20		False	False	Saint Petersburg	28706.0	12371.0	746.0	1.0	50.0	1.0
2018-09-24T00:00:00	44.00000000000001	112000.0	2	7.0	33.0	50.0		2.5	12.0	2	16		False	False	Saint Petersburg	49961.0	15798.0	613.0	1.0		0.0
2018-12-13T00:00:00	8.0	94000.0	1	11.0	19.0	38.2		2.7	9.0	8	14		False	False	Saint Petersburg	46338.0	15858.0		0.0		0.0
2017-11-09T00:00:00	3.0000000000000004	80000.0	2	7.0	30.5	47.0	2.0		9.0	1	14		False	False	Kolpino	26535.0	32321.0		0.0		0.0
2019-02-26T00:00:00		190000.0	2	8.0	37.0	65.0		3.11	4.0	1	12		False	False	Saint Petersburg	24818.0	5037.0	687.0	1.0		0.0
2017-04-20T00:00:00	56.0	110000.0	2	10.0	35.0	55.0	1.0		17.0	12	11	False	False	False	Saint Petersburg	19272.0	13073.0		0.0		0.0
2016-03-30T00:00:00	910.0	210000.0	2	15.0	33.0	69.0		2.68	9.0	4	17		False	False	Saint Petersburg	27370.0	6072.0	763.0	1.0	587.0	3.0
2018-01-18T00:00:00	60.0	48600.0	1		17.8	25.36	2.0	2.65	25.0	13	12		False	False	Kudrovo village						
2018-02-27T00:00:00	14.0	102000.0	3	9.0	38.0	63.0		2.5	9.0	1	9		False	False	Saint Petersburg	16450.0	11555.0	686.0	1.0		0.0
2019-03-07T00:00:00	26.0	74000.0	1			30.0		2.6	9.0	3	7	False	False	False	Saint Petersburg	27232.0	12353.0	547.0	1.0		0.0
2017-07-02T00:00:00	44.00000000000001	56000.0	1	9.0	17.0	36.0	0.0		24.0	2	1		False	False	Murino village						
2017-02-15T00:00:00	100.0	140000.0	3			71.0	0.0		10.0	9	10		False	False	Saint Petersburg	34592.0	13165.0		0.0	816.0	1.0
2018-07-19T00:00:00	18.0	78000.0	1	11.5	16.0	43.0			25.0	11	6		False	False	Saint Petersburg	17520.0	16316.0		0.0	104.0	1.0
2017-05-25T00:00:00	40.0	55000.0	1	7.0	15.66	31.09	0.0	2.6	9.0	7	3		False	False	Saint Petersburg	22903.0	12525.0	620.0	1.0		0.0
2019-04-04T00:00:00	4.0	45776.0	1		18.02	28.61	2.0		18.0	11	1		False	False	Murino village						
2017-08-06T00:00:00	352.00000000000006	31000.0	2	6.6	30.0	50.0		2.5	5.0	1	9		False	False	Kirishi						
2017-11-21T00:00:00	289.0	310000.0	3	25.0	60.0	107.0		4.2	6.0	3	14		False	False	Saint Petersburg	22148.0	4291.0	679.0	1.0		0.0
2017-07-02T00:00:00	56.0	74000.0	2	7.0	27.0	47.0	1.0		9.0	7	12		False	False	Saint Petersburg	20129.0	19131.0	375.0	1.0	358.0	2.0
2018-03-19T00:00:00	27.0	82400.0	2	13.0	27.0	53.0	2.0	2.78	18.0	18	4		False	False	Shushary village	11939.0	17725.0		0.0		0.0
2018-03-16T00:00:00	206.0	38000.0	1	9.7	18.11	34.5			5.0	5	20		False	False	Voyskorovo village						
2018-10-17T00:00:00		136000.0	2	8.3	34.2	55.0			5.0	5	18		False	False	Saint Petersburg	29407.0	8109.0	702.0	1.0	974.0	1.0
2017-04-08T00:00:00	134.0	138000.0	3	10.0	48.9	80.0	2.0		10.0	9	10		False	False	Saint Petersburg	35907.0	16209.0		0.0		0.0
2018-08-13T00:00:00	157.0	115000.0	1	10.9	17.0	42.8			10.0	7	20		False	False	Saint Petersburg	16531.0	11637.0		0.0		0.0
2018-07-04T00:00:00	26.0	55800.0	2	4.9	29.3	44.5		2.5	5.0	5	17		False	False	Krasnoye Selo	27637.0	31062.0		0.0		0.0
2017-09-10T00:00:00	3.0000000000000004	120000.0	1	10.0	19.5	40.0	2.0		16.0	3	10		False	False	Saint Petersburg	9908.0	11132.0		0.0		0.0
2016-03-06T00:00:00	724.0000000000001	106200.0	3	9.6	42.5	66.3			9.0	5	16		False	False	Saint Petersburg	14222.0	13031.0		0.0	864.0	1.0
2018-03-21T00:00:00	311.0	70000.0	1	6.0	18.0	31.0	1.0	2.6	5.0	4	11		False	False	Saint Petersburg	15255.0	8137.0	614.0	1.0		0.0
2017-09-19T00:00:00	28.0	242000.0	2	11.5		83.0	0.0	2.7	13.0	6	10		False	False	Saint Petersburg	37412.0	8370.0	392.0	1.0	359.0	2.0
2018-06-17T00:00:00	24.000000000000004	111980.0	2	8.7	32.2	52.5			18.0	14	14		False	False	Saint Petersburg	14771.0	12598.0		0.0		0.0
2016-02-24T00:00:00	113.0	94000.0	2	9.0	35.0	54.0	0.0		17.0	8	3		False	False	Saint Petersburg	50850.0	16178.0		0.0		0.0
2017-01-20T00:00:00	181.00000000000003	50000.0	3	7.2	34.8	49.5	0.0		5.0	1	7	False	False	False	Kipen village						
2017-05-05T00:00:00	495.0	26000.0	1	8.3	17.2	40.4			5.0	5	9		False	False	Priozersk						
2018-01-14T00:00:00	45.00000000000001	48000.0	1			42.5			5.0	4	20		False	False	Staraya village						
2019-03-12T00:00:00		49000.0	1	7.0	18.3	36.4		2.6	5.0	5	15		False	False	Vsevolozhsk						
2016-06-20T00:00:00	7.0	269000.0	3	12.2	44.05	77.0	2.0		17.0	6	15	False	False	False	Saint Petersburg	12405.0	8376.0	1114.0	1.0	950.0	3.0
2019-02-07T00:00:00		329000.0	4	17.0	81.4	138.0		3.28	6.0	5	20		False	False	Saint Petersburg	24764.0	5448.0		0.0		0.0
2018-07-05T00:00:00	35.0	48000.0	2	5.2	32.8	47.7		2.5	5.0	5	10		False	False	Vyritsa village						
2014-12-08T00:00:00		599980.0	3	19.8	71.7	133.5	2.0	3.0	15.0	12	17		False	False	Saint Petersburg	31656.0	8733.0	562.0	1.0	522.0	1.0
2017-10-15T00:00:00	17.0	66000.0	1	7.0	17.4	32.0	0.0	2.5	12.0	5	0		False	False	Saint Petersburg	51337.0	14604.0		0.0		0.0
2017-09-26T00:00:00	354.00000000000006	112000.0	1	10.7	21.0	47.5		2.6	17.0	4	15		False	False	Saint Petersburg	45026.0	17749.0		0.0		0.0
2018-03-30T00:00:00	104.0	58000.0	2	8.2	29.5	52.6		2.55	5.0	1	10		False	False	Tosno						
2015-11-23T00:00:00	209.0	62000.0	1	9.48	14.03	35.58	1.0		20.0	17	12		False	False	Murino village						
2019-04-05T00:00:00		86000.0	2	11.0	32.35	65.5	2.0	2.65	14.0	9	5		False	False	Vsevolozhsk						
2016-04-20T00:00:00	60.0	90000.0	3	9.2	43.2	70.4	1.0		3.0	1	11	False	False	False	Annino village						
2015-12-14T00:00:00	1175.0	323543.0	3	10.2	45.9	122.7		3.0	19.0	4	3		False	False	Saint Petersburg	18748.0	4341.0		0.0		0.0
2017-10-13T00:00:00	431.0	38000.0	1	9.0	14.8	32.3			9.0	5	12		False	False	Nikolskoye						
2017-10-13T00:00:00	43.0	110000.0	2	7.8	26.1	55.2	1.0		10.0	6	9		False	False	Saint Petersburg	17944.0	11212.0		0.0		0.0
2017-12-07T00:00:00	45.00000000000001	59980.0	2			57.0			12.0	9	3		False	False	Nikolskoye						
2017-02-11T00:00:00	168.0	83000.0	3	6.4	49.0	66.0	0.0	2.5	9.0	2	5		False	False	Saint Petersburg	17196.0	16666.0	261.0	1.0	606.0	1.0
2018-09-04T00:00:00	85.0	180000.0	3			95.0			3.0	1	6		False	False	Saint Petersburg	21166.0	671.0	367.0	2.0	192.0	3.0
2019-01-28T00:00:00	49.0	80000.0	1	7.0	15.0	30.0	1.0		10.0	4	12		False	False	Saint Petersburg	36361.0	11714.0	699.0	1.0	657.0	1.0
2018-01-01T00:00:00	57.0	72400.0	1	10.0	18.7	38.0			19.0	3	6		False	False	Saint Petersburg	37227.0	15564.0		0.0		0.0
2017-04-11T00:00:00	239.0	102000.0	4	6.2	52.5	74.7			9.0	9	11		False	False	Saint Petersburg	25192.0	10996.0	344.0	1.0		0.0
2017-03-21T00:00:00	328.0	112902.0	3	16.8	47.3	93.6			23.0	11	10		False	False	Saint Petersburg	21978.0	17306.0		0.0	379.0	1.0
2019-03-31T00:00:00	10.0	70000.0	1	6.0	16.0	30.5	1.0		5.0	4	9		False	False	Saint Petersburg	18771.0	15522.0	535.0	1.0	606.0	1.0
2017-04-07T00:00:00	521.0	108491.0	1	11.1	19.9	46.0			13.0	3	8	False	False	False	Saint Petersburg	37412.0	8370.0	392.0	1.0	359.0	2.0
2018-09-11T00:00:00	65.0	103000.0	1	12.6	19.5	42.0		2.8	25.0	7	14		False	False	Saint Petersburg	44382.0	16921.0		0.0		0.0
2019-03-26T00:00:00		66000.0	1	10.0	18.0	36.0	2.0	2.5	9.0	6	15		False	False	Sosnovy Bor						
2017-08-07T00:00:00	145.0	73000.0	2	5.5	29.0	45.0	1.0	2.5	5.0	2	5		False	False	Saint Petersburg	11209.0	11618.0		0.0	1030.0	1.0
2015-09-24T00:00:00		288000.0	1	43.4	16.4	100.7			5.0	1	6		False	False	Saint Petersburg	36779.0	14931.0		0.0		0.0
2017-11-20T00:00:00	304.0	68000.0	2	6.3	26.8	43.7		2.5	9.0	1	2		False	False	Saint Petersburg	13710.0	14789.0		0.0	114.0	1.0
2016-01-30T00:00:00	138.0	86000.0	2	14.5	28.0	70.0	0.0	2.5	10.0	10	0		False	False	Vsevolozhsk						
2018-03-16T00:00:00	45.00000000000001	69600.0	2			53.1			4.0	2	20		False	False	Vsevolozhsk						
2016-05-20T00:00:00	48.00000000000001	87000.0	2	11.3	30.2	56.8	0.0		9.0	6	16	False	False	False	Shushary village	23450.0	29237.0		0.0	684.0	1.0
2015-11-23T00:00:00	270.0	71400.0	1	8.5	16.0	37.0	2.0	2.6	6.0	6	6	False	False	False	Saint Petersburg	35422.0	11551.0		0.0	419.0	3.0
2018-12-12T00:00:00		178000.0	3	10.0	62.7	95.0		3.4	2.0	1	10	False	False	False	Pushkin	17753.0	29907.0	41.0	1.0	100.0	3.0
2019-04-03T00:00:00	4.0	35400.0	3	6.0	42.0	57.6		2.5	5.0	2	12		False	False	Kirishi						
2018-02-21T00:00:00	45.00000000000001	86000.0	3	7.0	37.5	55.0		2.5	5.0	4	14		False	False	Saint Petersburg	26798.0	13502.0		0.0		0.0
2018-10-30T00:00:00		36000.0	1	8.0	16.0	33.0		3.0	4.0	2	9		False	False	Novy Svet village						
2019-02-27T00:00:00		132000.0	1	9.0	21.0	38.8	1.0	2.7	12.0	9	11		False	False	Saint Petersburg	37348.0	12870.0	171.0	1.0	709.0	1.0
2017-11-11T00:00:00	82.0	64000.0	1	10.0	19.0	42.0			8.0	1	0		False	False	Krasnoye Selo	27164.0	30589.0		0.0		0.0
2018-08-09T00:00:00	92.0	95000.0	2	7.0	26.7	44.1		2.59	9.0	8	10		False	False	Saint Petersburg	29917.0	6901.0		0.0	458.0	1.0
2018-06-14T00:00:00	172.0	64000.0	1		15.2	34.4		3.2	5.0	1	2		False	False	Saint Petersburg	43918.0	10554.0	90.0	2.0	614.0	1.0
2018-09-01T00:00:00	26.0	58000.0	1		17.7	37.7	2.0	2.65	5.0	2	12	False	False	False	Pargolovo village	55776.0	21451.0		0.0		0.0
2015-05-06T00:00:00	743.0000000000001	76000.0	3	5.0	41.3	56.0	0.0		5.0	5	0		False	False	Lomonosov	48501.0	51926.0		0.0	753.0	1.0
2016-06-28T00:00:00	624.0	184000.0	3	9.7	59.0	75.7	1.0	3.0	5.0	5	9		False	False	Saint Petersburg	12353.0	10110.0	85.0	1.0	140.0	3.0
2016-01-11T00:00:00	551.0	68000.0	1	10.3	20.1	38.7	2.0	2.7	12.0	5	4	False	False	False	Saint Petersburg	15606.0	14402.0	413.0	1.0		0.0
2017-01-24T00:00:00	134.0	79800.0	1	8.0	21.0	36.0	0.0		16.0	3	15		False	False	Saint Petersburg	43685.0	9234.0		0.0		0.0
2017-04-26T00:00:00	136.0	116000.0	3	7.4	44.0	65.0	1.0		9.0	8	12	False	False	False	Saint Petersburg	11992.0	12945.0	322.0	1.0	724.0	1.0
2016-05-13T00:00:00	94.0	80000.0	2	10.9	35.6	65.2	0.0		5.0	3	11	False	False	False	Pavlovo village						
2019-03-13T00:00:00	12.000000000000002	90800.0	2	6.0	31.0	45.5	1.0	2.51	5.0	2	10		False	False	Saint Petersburg	36773.0	9467.0	383.0	1.0		0.0
2017-08-25T00:00:00	60.0	126000.0	4	7.0	54.6	74.0	2.0	2.6	9.0	7	8		False	False	Saint Petersburg	17839.0	13554.0		0.0		0.0
2017-07-10T00:00:00	273.0	87000.0	3	5.0	41.1	56.0	2.0		5.0	4	8		False	False	Saint Petersburg	42720.0	8778.0	650.0	1.0		0.0
2016-05-12T00:00:00	121.0	119000.0	3	13.4	43.0	80.0	1.0	2.8	25.0	18	6	False	False	False	Saint Petersburg	16346.0	15142.0		0.0		0.0
2016-07-02T00:00:00	64.0	128000.0	3	18.0	45.0	83.1	0.0		11.0	7	14		False	False	Kudrovo village						
2019-04-30T00:00:00		259800.0	3	13.0	57.0	94.0	5.0	2.75	15.0	7	14		False	False	Saint Petersburg	37593.0	13114.0	570.0	1.0	502.0	3.0
2016-04-27T00:00:00	91.0	77000.0	1	9.0	16.8	38.3	2.0		26.0	26	5	False	False	False	Pargolovo village	52700.0	18877.0		0.0		0.0
2017-05-17T00:00:00	115.0	82000.0	1	6.7	20.0	39.7	1.0	2.55	18.0	14	13		False	False	Saint Petersburg	20838.0	13188.0	754.0	1.0	536.0	1.0
2017-02-09T00:00:00	51.0	98000.0	2	8.0	51.0	73.0	0.0		5.0	1	14	False	False	False	Saint Petersburg	19162.0	3167.0		0.0	332.0	3.0
2018-03-31T00:00:00	118.0	91000.0	1	13.8	17.2	42.3		2.56	10.0	1	9		False	False	Saint Petersburg	33584.0	14683.0		0.0		0.0
2018-09-08T00:00:00	68.0	93000.0	2	6.2	26.6	45.6	2.0	2.5	9.0	2	8		False	False	Saint Petersburg	45042.0	18613.0		0.0	464.0	1.0
2016-06-14T00:00:00	238.0	86000.0	3	7.3	43.8	59.0	0.0	2.5	5.0	1	11		False	False	Saint Petersburg	14818.0	13358.0		0.0		0.0
2017-05-26T00:00:00	340.0	114000.0	2	7.4	28.8	52.6	3.0	2.5	16.0	4	16		False	False	Saint Petersburg	48539.0	15718.0		0.0		0.0
2018-02-13T00:00:00	128.0	96000.0	3	6.3	42.7	59.6		2.5	9.0	6	1		False	False	Saint Petersburg	51770.0	14117.0		0.0	837.0	1.0
2018-11-02T00:00:00	73.0	220000.0	4	9.2	63.7	85.1		3.0	5.0	4	10		False	False	Saint Petersburg	32158.0	5251.0		0.0	151.0	3.0
2015-08-29T00:00:00	1226.0	280000.0	5	23.0	123.0	173.0		3.4	6.0	4	6		False	False	Saint Petersburg	27026.0	5142.0	78.0	1.0		0.0
2019-03-01T00:00:00	43.0	265980.0	2	16.2	33.6	73.3		2.75	25.0	13	20		False	False	Saint Petersburg	51333.0	13056.0		0.0		0.0
2016-02-11T00:00:00	140.0	80000.0	2	7.2	30.0	45.0	0.0		5.0	4	10		False	False	Saint Petersburg	46224.0	14877.0	492.0	1.0		0.0
2015-09-15T00:00:00	339.0	249800.0	3			97.0	1.0	2.8	16.0	8	15	False	False	False	Saint Petersburg	12688.0	10382.0		0.0	245.0	1.0
2017-01-11T00:00:00	280.0	185669.0	2	15.2	34.2	66.5	2.0	2.7	13.0	4	8		False	False	Saint Petersburg	37412.0	8370.0	392.0	1.0	359.0	2.0
2017-09-11T00:00:00	46.00000000000001	122000.0	2	10.0	30.0	60.0	2.0	2.8	15.0	12	12		False	False	Saint Petersburg	27573.0	9436.0	714.0	1.0		0.0
2018-07-19T00:00:00	78.0	188000.0	2	12.0	31.0	72.0	2.0	2.8	18.0	9	13		False	False	Saint Petersburg	30954.0	8248.0		0.0	495.0	2.0
2018-11-18T00:00:00	61.0	84000.0	2			43.3			5.0	2	7		False	False	Levashovo village	52693.0	25727.0		0.0		0.0
2017-10-15T00:00:00	264.0	76200.0	1	16.5	23.3	63.5		2.57	10.0	9	14		False	False	Kolpino	28052.0	33839.0		0.0		0.0
2018-07-03T00:00:00		84000.0	3	9.0	48.0	80.0		2.5	9.0	7	1		False	False	Tosno						
2017-06-02T00:00:00	64.0	84000.0	2	8.0	29.0	45.0	1.0		9.0	9	8		False	False	Saint Petersburg	44812.0	15039.0	301.0	1.0		0.0
2017-12-16T00:00:00	90.00000000000001	496432.0	2			81.7			7.0	3	7		False	False	Saint Petersburg	32950.0	6042.0	362.0	3.0	246.0	3.0
2018-03-02T00:00:00	46.00000000000001	206000.0	2	15.0	34.5	68.6			14.0	9	8		False	False	Saint Petersburg	51900.0	12114.0	441.0	1.0	492.0	1.0
2019-03-28T00:00:00		83000.0	1	11.57	16.22	36.4	2.0	2.75	17.0	12	15		False	False	Kudrovo						
2017-11-03T00:00:00	242.0	90000.0	5	8.5	67.5	106.2			5.0	3	11		False	False	Vyborg						
2015-08-04T00:00:00	471.0	77400.0	2	9.0	41.0	59.0	0.0		9.0	6	8		False	False	Kolpino	26496.0	32282.0		0.0		0.0
2018-02-01T00:00:00	274.0	24400.0	2	9.5	30.7	51.0	1.0		5.0	5	14		False	False	Lopukhinka village						
2019-04-01T00:00:00		136000.0	2	7.2	39.0	68.2		3.2	4.0	4	20		False	False	Pushkin	17323.0	29477.0	337.0	1.0	1038.0	1.0
2019-02-01T00:00:00	80.0	169000.0	2	17.0	43.0	82.0	2.0	2.8	6.0	2	8		False	False	Saint Petersburg	53300.0	17793.0		0.0	381.0	2.0
2017-11-16T00:00:00	45.00000000000001	76000.0	1	8.6	17.6	34.7	1.0		9.0	4	14		False	False	Saint Petersburg	18996.0	13062.0		0.0		0.0
2016-03-15T00:00:00	699.0000000000001	76000.0	1	9.0	17.0	35.0	1.0	2.55	17.0	10	6		False	False	Saint Petersburg	34109.0	13977.0		0.0		0.0
2017-12-04T00:00:00	142.0	98000.0	1	10.0	17.0	40.0			22.0	4	6		False	False	Saint Petersburg	35257.0	14772.0		0.0	865.0	1.0
2017-07-30T00:00:00	245.0	90000.0	1	13.0	20.0	48.0	2.0	2.7	9.0	9	17		False	False	Saint Petersburg	33641.0	14027.0		0.0	239.0	1.0
2015-08-25T00:00:00		64000.0	0		19.0	28.0	2.0		23.0	3	7		True	False	Saint Petersburg	22212.0	17399.0		0.0	233.0	1.0
2019-04-15T00:00:00		78000.0	2	6.8	31.4	45.6			5.0	5	10		False	False	Saint Petersburg	19161.0	15945.0		0.0		0.0
2017-09-26T00:00:00	61.0	76000.0	1	6.5	17.5	35.0		2.5	6.0	1	0		False	False	Saint Petersburg	11633.0	8850.0	617.0	2.0	847.0	2.0
2019-02-25T00:00:00	30.0	118200.0	3	6.0	41.2	60.0		2.7	9.0	6	2		False	False	Saint Petersburg	17623.0	12727.0		0.0		0.0
2018-03-15T00:00:00	142.0	70000.0	2	6.0	23.7	44.5		2.6	5.0	5	0		False	False	Saint Petersburg	11127.0	9961.0		0.0		0.0
2017-09-14T00:00:00	86.0	104000.0	0		25.5	32.3			11.0	4	4		False	True	Saint Petersburg	30824.0	6469.0	756.0	1.0	936.0	1.0
