id,user_id,message_date
1032_23,1032,2018-11-30
1032_24,1032,2018-11-23
1032_25,1032,2018-11-15
1032_26,1032,2018-11-16
1032_27,1032,2018-11-27
1032_28,1032,2018-12-13
1032_29,1032,2018-12-05
1032_30,1032,2018-11-10
1032_31,1032,2018-11-29
1032_32,1032,2018-12-27
1032_33,1032,2018-11-13
1032_34,1032,2018-12-30
1032_35,1032,2018-12-10
1032_36,1032,2018-11-18
1032_37,1032,2018-11-18
1032_38,1032,2018-11-12
1032_39,1032,2018-12-29
1032_40,1032,2018-11-10
1032_41,1032,2018-12-14
1033_0,1033,2018-09-24
1033_1,1033,2018-11-26
1033_2,1033,2018-10-09
1033_3,1033,2018-10-10
1033_4,1033,2018-11-30
1033_5,1033,2018-10-29
1033_6,1033,2018-11-19
1033_7,1033,2018-12-16
1033_8,1033,2018-09-29
1033_9,1033,2018-10-24
1033_10,1033,2018-12-28
1033_11,1033,2018-11-30
1033_12,1033,2018-10-19
1033_13,1033,2018-10-23
1033_14,1033,2018-11-17
1033_15,1033,2018-09-30
1033_16,1033,2018-10-24
1033_17,1033,2018-12-25
1033_18,1033,2018-11-26
1033_19,1033,2018-12-09
1033_20,1033,2018-12-27
1033_21,1033,2018-11-29
1033_22,1033,2018-11-27
1033_23,1033,2018-12-12
1033_24,1033,2018-12-06
1033_25,1033,2018-10-14
1033_26,1033,2018-11-22
1033_27,1033,2018-12-31
1033_28,1033,2018-11-26
1033_29,1033,2018-11-13
1033_30,1033,2018-10-11
1033_31,1033,2018-10-27
1033_32,1033,2018-10-24
1033_33,1033,2018-11-28
1033_34,1033,2018-11-16
1033_35,1033,2018-12-15
1033_36,1033,2018-12-06
1033_37,1033,2018-10-18
1033_38,1033,2018-12-30
1033_39,1033,2018-12-12
1033_40,1033,2018-10-10
1033_41,1033,2018-11-23
1033_42,1033,2018-11-08
1033_43,1033,2018-11-17
1033_44,1033,2018-11-21
1033_45,1033,2018-12-29
1033_46,1033,2018-10-25
1033_47,1033,2018-12-09
1033_48,1033,2018-11-07
1033_49,1033,2018-11-28
1033_50,1033,2018-09-26
1033_51,1033,2018-10-19
1033_52,1033,2018-10-07
1033_53,1033,2018-11-20
1033_54,1033,2018-10-17
1033_55,1033,2018-10-24
1033_56,1033,2018-11-02
1033_57,1033,2018-10-04
1033_58,1033,2018-11-23
1033_59,1033,2018-11-27
1033_60,1033,2018-11-07
1033_61,1033,2018-11-13
1033_62,1033,2018-12-01
1033_63,1033,2018-12-09
1033_64,1033,2018-11-28
1033_65,1033,2018-11-18
1033_66,1033,2018-09-22
1033_67,1033,2018-12-18
1033_68,1033,2018-12-09
1033_69,1033,2018-12-31
1033_70,1033,2018-12-11
1033_71,1033,2018-10-28
1033_72,1033,2018-12-22
1033_73,1033,2018-11-20
1033_74,1033,2018-12-24
1033_75,1033,2018-12-03
1033_76,1033,2018-11-01
1033_77,1033,2018-12-11
1033_78,1033,2018-11-30
1033_79,1033,2018-12-21
1033_80,1033,2018-10-18
1033_81,1033,2018-10-31
1033_82,1033,2018-10-16
1033_83,1033,2018-10-25
1033_84,1033,2018-11-03
1033_85,1033,2018-12-04
1033_86,1033,2018-12-27
1033_87,1033,2018-10-17
1033_88,1033,2018-12-25
1033_89,1033,2018-10-05
1033_90,1033,2018-10-25
1033_91,1033,2018-10-19
1033_92,1033,2018-12-26
1033_93,1033,2018-11-09
1033_94,1033,2018-12-23
1033_95,1033,2018-10-09
1033_96,1033,2018-10-22
1033_97,1033,2018-10-03
1033_98,1033,2018-11-01
1033_99,1033,2018-10-27
1033_100,1033,2018-11-01
1033_101,1033,2018-12-07
1033_102,1033,2018-11-27
1033_103,1033,2018-11-25
1033_104,1033,2018-11-09
1033_105,1033,2018-12-04
1033_106,1033,2018-10-29
1033_107,1033,2018-10-21
1034_10,1034,2018-08-14
1034_81,1034,2018-08-15
1034_89,1034,2018-08-14
1034_106,1034,2018-08-15
1035_2,1035,2018-12-18
1035_5,1035,2018-12-16
1035_11,1035,2018-12-09
1035_14,1035,2018-12-26
1035_16,1035,2018-12-22
1035_20,1035,2018-12-24
1035_22,1035,2018-12-14
1035_23,1035,2018-12-24
1035_29,1035,2018-12-20
1035_30,1035,2018-12-24
1035_39,1035,2018-12-21
1035_48,1035,2018-12-12
1035_49,1035,2018-12-31
1035_51,1035,2018-12-13
1035_55,1035,2018-12-16
1035_59,1035,2018-12-30
1035_60,1035,2018-12-27
1035_63,1035,2018-12-21
1035_67,1035,2018-12-14
1035_69,1035,2018-12-19
1035_70,1035,2018-12-19
1035_74,1035,2018-12-28
1035_75,1035,2018-12-28
1035_76,1035,2018-12-12
1035_77,1035,2018-12-22
1035_81,1035,2018-12-18
1035_86,1035,2018-12-14
1035_96,1035,2018-12-29
1035_103,1035,2018-12-31
1035_104,1035,2018-12-26
1035_105,1035,2018-12-10
1035_107,1035,2018-12-13
1035_108,1035,2018-12-29
1035_113,1035,2018-12-20
1035_114,1035,2018-12-23
1035_117,1035,2018-12-20
1035_118,1035,2018-12-18
1035_120,1035,2018-12-09
1035_124,1035,2018-12-26
1035_128,1035,2018-12-28
1035_130,1035,2018-12-15
1035_133,1035,2018-12-31
1035_134,1035,2018-12-14
1035_136,1035,2018-12-12
1035_140,1035,2018-12-25
1035_143,1035,2018-12-22
1035_144,1035,2018-12-26
1035_146,1035,2018-12-30
1035_147,1035,2018-12-18
1035_148,1035,2018-12-25
1035_149,1035,2018-12-31
1035_150,1035,2018-12-09
1035_151,1035,2018-12-09
1035_154,1035,2018-12-21
1035_158,1035,2018-12-12
1035_159,1035,2018-12-27
1035_162,1035,2018-12-20
1035_166,1035,2018-12-28
1035_167,1035,2018-12-17
1035_170,1035,2018-12-21
1035_172,1035,2018-12-26
1035_173,1035,2018-12-10
1035_179,1035,2018-12-12
1035_186,1035,2018-12-23
1035_187,1035,2018-12-10
1035_192,1035,2018-12-28
1036_0,1036,2018-07-27
1036_1,1036,2018-09-26
1036_2,1036,2018-10-30
1036_3,1036,2018-08-04
1036_4,1036,2018-08-06
1036_5,1036,2018-08-20
1036_6,1036,2018-10-24
1036_7,1036,2018-09-19
1036_8,1036,2018-07-17
1036_9,1036,2018-07-21
1036_10,1036,2018-07-20
1036_11,1036,2018-08-18
1036_12,1036,2018-07-01
1036_13,1036,2018-08-24
1036_14,1036,2018-09-16
1036_15,1036,2018-10-10
1036_16,1036,2018-10-06
1036_17,1036,2018-12-03
1036_18,1036,2018-08-09
1036_19,1036,2018-11-13
1036_20,1036,2018-09-19
1036_21,1036,2018-08-03
1036_22,1036,2018-10-27
1036_23,1036,2018-10-17
1036_24,1036,2018-11-27
1036_25,1036,2018-11-29
1036_26,1036,2018-10-25
1036_27,1036,2018-11-18
1036_28,1036,2018-10-22
1036_29,1036,2018-11-12
1036_30,1036,2018-12-05
1036_31,1036,2018-12-02
1036_32,1036,2018-09-28
1036_33,1036,2018-10-10
1036_34,1036,2018-10-01
1036_35,1036,2018-08-15
1036_36,1036,2018-08-23
1036_37,1036,2018-11-08
1036_38,1036,2018-11-23
1036_39,1036,2018-09-28
1036_40,1036,2018-10-19
1036_41,1036,2018-10-18
1036_42,1036,2018-09-03
1036_43,1036,2018-07-20
1036_44,1036,2018-11-20
1036_45,1036,2018-09-09
1036_46,1036,2018-08-13
1036_47,1036,2018-08-05
1036_48,1036,2018-06-25
1036_49,1036,2018-08-18
1036_50,1036,2018-09-03
1036_51,1036,2018-12-17
1036_52,1036,2018-10-19
1036_53,1036,2018-08-02
1036_54,1036,2018-09-14
1036_55,1036,2018-12-21
1036_56,1036,2018-10-04
1036_57,1036,2018-08-19
1036_58,1036,2018-12-11
1036_59,1036,2018-06-25
1036_60,1036,2018-06-28
1036_61,1036,2018-11-14
1036_62,1036,2018-09-29
1036_63,1036,2018-11-30
1036_64,1036,2018-08-12
1036_65,1036,2018-11-30
1036_66,1036,2018-07-30
1036_67,1036,2018-10-31
1036_68,1036,2018-09-02
1036_69,1036,2018-07-01
1036_70,1036,2018-09-10
1036_71,1036,2018-12-21
1036_72,1036,2018-11-15
1036_73,1036,2018-12-08
1036_74,1036,2018-09-29
1036_75,1036,2018-08-31
1036_76,1036,2018-06-23
1036_77,1036,2018-08-22
1036_78,1036,2018-07-15
1036_79,1036,2018-11-06
1036_80,1036,2018-08-25
1036_81,1036,2018-07-01
1036_82,1036,2018-09-01
1036_83,1036,2018-09-11
1036_84,1036,2018-08-02
1036_85,1036,2018-08-15
1036_86,1036,2018-07-29
1036_87,1036,2018-08-24
1036_88,1036,2018-11-03
1036_89,1036,2018-11-10
1036_90,1036,2018-09-27
1036_91,1036,2018-12-14
1036_92,1036,2018-09-19
1036_93,1036,2018-09-06
1036_94,1036,2018-08-16
1036_95,1036,2018-10-22
1036_96,1036,2018-12-10
1036_97,1036,2018-08-18
1036_98,1036,2018-09-03
1036_99,1036,2018-09-12
1036_100,1036,2018-11-06
1036_101,1036,2018-11-19
1036_102,1036,2018-07-09
1036_103,1036,2018-09-22
1036_104,1036,2018-09-02
1036_105,1036,2018-12-14
1036_106,1036,2018-09-30
1036_107,1036,2018-09-10
1036_108,1036,2018-11-28
1036_109,1036,2018-11-15
1036_110,1036,2018-08-20
1036_111,1036,2018-08-04
1036_112,1036,2018-12-06
1036_113,1036,2018-08-01
1036_114,1036,2018-12-03
1036_115,1036,2018-12-04
1036_116,1036,2018-08-21
1036_117,1036,2018-10-08
1036_118,1036,2018-09-11
1036_119,1036,2018-10-31
1036_120,1036,2018-07-03
1036_121,1036,2018-09-13
1036_122,1036,2018-08-08
1036_123,1036,2018-10-22
1036_124,1036,2018-09-20
1036_125,1036,2018-07-30
1036_126,1036,2018-10-16
1036_127,1036,2018-11-30
1036_128,1036,2018-10-04
1036_129,1036,2018-12-09
1036_130,1036,2018-12-07
1036_131,1036,2018-09-24
1036_132,1036,2018-09-19
1036_133,1036,2018-07-30
1036_134,1036,2018-07-29
1036_135,1036,2018-10-23
1036_136,1036,2018-10-12
1036_137,1036,2018-12-12
1036_138,1036,2018-09-07
1036_139,1036,2018-09-13
1036_140,1036,2018-11-05
1036_141,1036,2018-08-29
1036_142,1036,2018-09-18
1036_143,1036,2018-10-23
1036_144,1036,2018-12-11
1036_145,1036,2018-09-13
1036_146,1036,2018-09-13
1036_147,1036,2018-07-08
1036_148,1036,2018-08-29
1036_149,1036,2018-11-29
1036_150,1036,2018-08-12
1036_151,1036,2018-11-16
1036_152,1036,2018-08-14
1036_153,1036,2018-11-21
1036_154,1036,2018-11-20
1036_155,1036,2018-11-06
1036_156,1036,2018-07-13
1036_157,1036,2018-10-05
1036_158,1036,2018-09-29
1036_159,1036,2018-07-28
1036_160,1036,2018-09-07
1036_161,1036,2018-10-02
1036_162,1036,2018-09-08
1036_163,1036,2018-12-19
1036_164,1036,2018-09-05
1036_165,1036,2018-09-07
1036_166,1036,2018-08-10
1036_167,1036,2018-11-20
1036_168,1036,2018-09-12
1036_169,1036,2018-10-29
1036_170,1036,2018-10-01
1036_171,1036,2018-07-23
1036_172,1036,2018-09-03
1036_173,1036,2018-10-11
1036_174,1036,2018-10-29
1036_175,1036,2018-11-09
1036_176,1036,2018-12-03
1036_177,1036,2018-10-18
1036_178,1036,2018-11-03
1036_179,1036,2018-12-14
1036_180,1036,2018-06-26
1036_181,1036,2018-08-28
1036_182,1036,2018-09-09
1036_183,1036,2018-08-20
1036_184,1036,2018-08-22
1036_185,1036,2018-09-28
1036_186,1036,2018-10-10
1036_187,1036,2018-09-03
1036_188,1036,2018-08-22
1036_189,1036,2018-08-31
1036_190,1036,2018-10-08
1036_191,1036,2018-09-04
1036_192,1036,2018-10-26
1036_193,1036,2018-09-16
1036_194,1036,2018-11-14
1036_195,1036,2018-10-23
1036_196,1036,2018-07-15
1036_197,1036,2018-07-27
1036_198,1036,2018-06-25
1036_199,1036,2018-09-06
1036_200,1036,2018-10-01
1036_201,1036,2018-10-05
1036_202,1036,2018-10-05
1036_203,1036,2018-06-28
1036_204,1036,2018-07-02
1036_205,1036,2018-07-10
1036_206,1036,2018-11-13
1036_207,1036,2018-10-25
1036_208,1036,2018-09-28
1036_209,1036,2018-12-17
1036_210,1036,2018-07-18
1036_211,1036,2018-10-29
1036_212,1036,2018-08-26
1036_213,1036,2018-09-10
1036_214,1036,2018-09-17
1036_215,1036,2018-10-29
1036_216,1036,2018-10-02
1036_217,1036,2018-07-08
1036_218,1036,2018-11-11
1036_219,1036,2018-08-08
1036_220,1036,2018-08-21
1036_221,1036,2018-07-14
1036_222,1036,2018-10-25
1036_223,1036,2018-11-24
1036_224,1036,2018-10-02
1036_225,1036,2018-08-11
1036_226,1036,2018-10-16
1036_227,1036,2018-07-04
1036_228,1036,2018-06-24
1036_229,1036,2018-12-08
1036_230,1036,2018-08-06
1036_231,1036,2018-08-31
1036_232,1036,2018-11-08
1036_233,1036,2018-09-21
1036_234,1036,2018-11-12
1036_235,1036,2018-09-30
1036_236,1036,2018-08-08
1036_237,1036,2018-12-06
1036_238,1036,2018-10-24
1036_239,1036,2018-08-11
1036_240,1036,2018-11-27
1036_241,1036,2018-09-01
1036_242,1036,2018-12-12
1036_243,1036,2018-11-23
1036_244,1036,2018-11-26
1036_245,1036,2018-08-18
1036_246,1036,2018-08-06
1036_247,1036,2018-09-09
1036_248,1036,2018-12-14
1036_249,1036,2018-06-26
1036_250,1036,2018-11-26
1036_251,1036,2018-11-23
1036_252,1036,2018-09-30
1036_253,1036,2018-10-21
1036_254,1036,2018-11-25
1036_255,1036,2018-08-11
1036_256,1036,2018-10-09
1036_257,1036,2018-09-10
1036_258,1036,2018-12-15
1036_259,1036,2018-08-12
1036_260,1036,2018-09-30
1036_261,1036,2018-12-13
1036_262,1036,2018-07-13
1036_263,1036,2018-11-10
1036_264,1036,2018-08-31
1036_265,1036,2018-10-10
1036_266,1036,2018-08-12
1036_267,1036,2018-12-16
1036_268,1036,2018-12-04
1036_269,1036,2018-07-27
1036_270,1036,2018-12-05
1036_271,1036,2018-09-08
1036_272,1036,2018-12-03
1036_273,1036,2018-09-21
1036_274,1036,2018-06-23
1036_275,1036,2018-11-11
1036_276,1036,2018-10-23
1036_277,1036,2018-10-19
1036_278,1036,2018-10-03
1036_279,1036,2018-11-30
1036_280,1036,2018-11-01
1036_281,1036,2018-10-08
1036_282,1036,2018-11-29
1036_283,1036,2018-10-08
1036_284,1036,2018-07-13
1036_285,1036,2018-12-05
1036_286,1036,2018-11-24
1036_287,1036,2018-09-13
1036_288,1036,2018-10-03
1036_289,1036,2018-08-16
1036_290,1036,2018-09-20
1036_291,1036,2018-07-06
1036_292,1036,2018-09-17
1036_293,1036,2018-09-12
1036_294,1036,2018-07-04
1036_295,1036,2018-07-26
1036_296,1036,2018-08-26
1036_297,1036,2018-09-16
1036_298,1036,2018-11-14
1036_299,1036,2018-11-03
1036_300,1036,2018-08-19
1036_301,1036,2018-12-19
1036_302,1036,2018-07-09
1036_303,1036,2018-07-30
1036_304,1036,2018-12-18
1036_305,1036,2018-08-15
1036_306,1036,2018-09-04
1036_307,1036,2018-12-02
1036_308,1036,2018-06-25
1036_309,1036,2018-10-20
1036_310,1036,2018-09-09
1036_311,1036,2018-08-16
1036_312,1036,2018-06-24
1036_313,1036,2018-07-23
1036_314,1036,2018-11-27
1036_315,1036,2018-10-10
1036_316,1036,2018-10-22
1036_317,1036,2018-08-25
1036_318,1036,2018-10-05
1036_319,1036,2018-12-01
1036_320,1036,2018-11-06
1036_321,1036,2018-09-20
1036_322,1036,2018-08-19
1036_323,1036,2018-07-06
1036_324,1036,2018-12-08
1036_325,1036,2018-07-27
1036_326,1036,2018-09-16
1036_327,1036,2018-07-11
1036_328,1036,2018-11-04
1036_329,1036,2018-08-05
1036_330,1036,2018-10-29
1036_331,1036,2018-06-24
1036_332,1036,2018-07-07
1036_333,1036,2018-07-22
1036_334,1036,2018-11-20
1036_335,1036,2018-08-27
1036_336,1036,2018-09-16
1036_337,1036,2018-11-12
1036_338,1036,2018-06-29
1036_339,1036,2018-09-17
1036_340,1036,2018-11-24
1036_341,1036,2018-07-06
1036_342,1036,2018-11-17
1036_343,1036,2018-07-11
1036_344,1036,2018-09-23
1036_345,1036,2018-09-23
1036_346,1036,2018-07-21
1036_347,1036,2018-07-25
1036_348,1036,2018-10-27
1036_349,1036,2018-09-06
1036_350,1036,2018-11-20
1036_351,1036,2018-11-21
1036_352,1036,2018-07-01
1036_353,1036,2018-12-19
1036_354,1036,2018-12-03
1036_355,1036,2018-09-13
1036_356,1036,2018-11-06
1036_357,1036,2018-12-08
1036_358,1036,2018-09-23
1036_359,1036,2018-11-13
1036_360,1036,2018-11-17
1036_361,1036,2018-11-09
1036_362,1036,2018-10-16
1036_363,1036,2018-11-26
1036_364,1036,2018-07-23
1036_365,1036,2018-10-18
1036_366,1036,2018-12-13
1036_367,1036,2018-10-27
1036_368,1036,2018-08-20
1036_369,1036,2018-07-11
1036_370,1036,2018-06-24
1036_371,1036,2018-07-05
1036_372,1036,2018-08-06
1036_373,1036,2018-08-03
1036_374,1036,2018-12-17
1036_375,1036,2018-11-02
1036_376,1036,2018-11-09
1036_377,1036,2018-10-03
1036_378,1036,2018-12-06
1036_379,1036,2018-08-26
1036_380,1036,2018-11-08
1036_381,1036,2018-07-12
1036_382,1036,2018-11-27
1036_383,1036,2018-11-10
1036_384,1036,2018-10-10
1036_385,1036,2018-07-02
1036_386,1036,2018-08-22
1036_387,1036,2018-08-31
1036_388,1036,2018-10-17
1036_389,1036,2018-09-19
1036_390,1036,2018-09-13
1036_391,1036,2018-10-22
1036_392,1036,2018-08-01
1036_393,1036,2018-11-19
1036_394,1036,2018-06-30
1036_395,1036,2018-09-07
1036_396,1036,2018-10-09
1036_397,1036,2018-11-05
1036_398,1036,2018-11-07
1036_399,1036,2018-07-13
1036_400,1036,2018-07-21
1036_401,1036,2018-10-26
1036_402,1036,2018-12-05
1036_403,1036,2018-10-16
1036_404,1036,2018-07-23
1036_405,1036,2018-06-30
1036_406,1036,2018-06-30
1036_407,1036,2018-11-20
1036_408,1036,2018-07-08
1036_409,1036,2018-10-09
1036_410,1036,2018-08-26
1036_411,1036,2018-08-24
1036_412,1036,2018-07-19
1036_413,1036,2018-08-15
1036_414,1036,2018-09-19
1036_415,1036,2018-08-04
1036_416,1036,2018-10-19
1036_417,1036,2018-09-28
1036_418,1036,2018-08-03
1036_419,1036,2018-08-09
1036_420,1036,2018-10-20
1036_421,1036,2018-11-21
1036_422,1036,2018-07-04
1036_423,1036,2018-06-24
1036_424,1036,2018-11-10
1036_425,1036,2018-08-18
1036_426,1036,2018-07-30
1036_427,1036,2018-11-13
1036_428,1036,2018-10-30
1036_429,1036,2018-11-24
1036_430,1036,2018-07-04
1036_431,1036,2018-07-01
1036_432,1036,2018-07-20
1036_433,1036,2018-09-07
1036_434,1036,2018-08-12
1036_435,1036,2018-09-17
1036_436,1036,2018-07-10
1036_437,1036,2018-08-16
1037_0,1037,2018-12-18
1037_1,1037,2018-12-29
1037_2,1037,2018-12-19
1037_3,1037,2018-12-29
1037_4,1037,2018-12-30
1037_5,1037,2018-12-30
1037_6,1037,2018-12-27
1037_7,1037,2018-12-31
1037_8,1037,2018-12-20
1037_9,1037,2018-12-14
1037_10,1037,2018-12-12
1037_11,1037,2018-12-18
1037_12,1037,2018-12-12
1037_13,1037,2018-12-26
1037_14,1037,2018-12-13
1037_15,1037,2018-12-23
1037_16,1037,2018-12-17
1037_17,1037,2018-12-18
1037_18,1037,2018-12-29
1037_19,1037,2018-12-26
1037_20,1037,2018-12-12
1037_21,1037,2018-12-17
1037_22,1037,2018-12-24
1037_23,1037,2018-12-31
1037_24,1037,2018-12-22
1037_25,1037,2018-12-22
1037_26,1037,2018-12-12
1037_27,1037,2018-12-25
1037_28,1037,2018-12-22
1037_29,1037,2018-12-23
1037_30,1037,2018-12-30
1037_31,1037,2018-12-18
1037_32,1037,2018-12-19
1037_33,1037,2018-12-28
1037_34,1037,2018-12-19
1037_35,1037,2018-12-22
1037_36,1037,2018-12-20
1037_37,1037,2018-12-24
1037_38,1037,2018-12-29
1037_39,1037,2018-12-20
1037_40,1037,2018-12-15
1037_41,1037,2018-12-16
1037_42,1037,2018-12-26
1037_43,1037,2018-12-30
1038_0,1038,2018-12-09
1038_1,1038,2018-11-18
1038_2,1038,2018-11-02
1038_3,1038,2018-12-29
1038_4,1038,2018-11-24
1038_5,1038,2018-12-17
1038_6,1038,2018-10-24
1038_7,1038,2018-12-15
1038_8,1038,2018-12-31
1038_9,1038,2018-11-14
1038_10,1038,2018-11-14
1038_11,1038,2018-11-30
1038_12,1038,2018-12-10
1038_13,1038,2018-11-28
1038_14,1038,2018-10-28
1038_15,1038,2018-11-19
1038_16,1038,2018-11-25
1038_17,1038,2018-12-07
1038_18,1038,2018-12-29
1038_19,1038,2018-12-11
1038_20,1038,2018-11-23
1038_21,1038,2018-12-23
1038_22,1038,2018-11-21
1038_23,1038,2018-12-11
1038_24,1038,2018-11-24
1038_25,1038,2018-11-07
1038_26,1038,2018-12-27
1038_27,1038,2018-12-03
1038_28,1038,2018-11-02
1038_29,1038,2018-11-08
1038_30,1038,2018-12-02
1038_31,1038,2018-11-18
1038_32,1038,2018-12-17
1038_33,1038,2018-12-17
1038_34,1038,2018-12-26
1038_35,1038,2018-11-22
1038_36,1038,2018-12-09
1038_37,1038,2018-11-16
1038_38,1038,2018-12-19
1038_39,1038,2018-11-20
1038_40,1038,2018-10-28
1038_41,1038,2018-12-24
1038_42,1038,2018-11-04
1038_43,1038,2018-12-03
1038_44,1038,2018-10-23
1038_45,1038,2018-12-11
1038_46,1038,2018-12-31
1038_47,1038,2018-10-31
1038_48,1038,2018-11-26
1038_49,1038,2018-11-25
1038_50,1038,2018-10-31
1038_51,1038,2018-12-16
1038_52,1038,2018-12-22
1038_53,1038,2018-11-15
1038_54,1038,2018-11-29
1038_55,1038,2018-11-12
1038_56,1038,2018-10-24
1038_57,1038,2018-11-20
1038_58,1038,2018-12-11
1038_59,1038,2018-12-03
1038_60,1038,2018-11-20
1038_61,1038,2018-11-05
1038_62,1038,2018-11-25
1038_63,1038,2018-12-15
1038_64,1038,2018-11-16
1038_65,1038,2018-10-22
1038_66,1038,2018-11-15
1038_67,1038,2018-12-09
1038_68,1038,2018-12-06
1038_69,1038,2018-11-19
1038_70,1038,2018-12-25
1038_71,1038,2018-12-19
1038_72,1038,2018-12-02
1038_73,1038,2018-11-10
1038_74,1038,2018-11-03
1038_75,1038,2018-11-29
1038_76,1038,2018-11-16
1038_77,1038,2018-12-10
1038_78,1038,2018-12-24
1038_79,1038,2018-12-15
1038_80,1038,2018-10-24
1038_81,1038,2018-12-25
1038_82,1038,2018-11-22
1038_83,1038,2018-11-25
1038_84,1038,2018-12-29
1038_85,1038,2018-12-28
1038_86,1038,2018-12-17
1038_87,1038,2018-12-09
1038_88,1038,2018-12-11
1038_89,1038,2018-11-27
1038_90,1038,2018-12-24
1038_91,1038,2018-12-23
1038_92,1038,2018-10-23
1038_93,1038,2018-11-05
1038_94,1038,2018-12-22
1038_95,1038,2018-11-19
1038_96,1038,2018-11-27
1038_97,1038,2018-10-22
1038_98,1038,2018-12-22
1038_99,1038,2018-11-14
1038_100,1038,2018-11-15
1038_101,1038,2018-12-13
1038_102,1038,2018-11-24
1038_103,1038,2018-12-22
1038_104,1038,2018-11-29
1038_105,1038,2018-11-25
1038_106,1038,2018-10-30
1038_107,1038,2018-11-24
1038_108,1038,2018-11-13
1038_109,1038,2018-11-18
1038_110,1038,2018-12-18
1038_111,1038,2018-11-07
1038_112,1038,2018-11-09
1038_113,1038,2018-10-22
1038_114,1038,2018-12-19
1038_115,1038,2018-12-04
1038_116,1038,2018-11-19
1038_117,1038,2018-11-23
1038_118,1038,2018-12-26
1038_119,1038,2018-12-05
1038_120,1038,2018-11-14
1038_121,1038,2018-12-08
1038_122,1038,2018-10-23
1038_123,1038,2018-12-12
1038_124,1038,2018-12-16
1038_125,1038,2018-12-23
1038_126,1038,2018-10-24
1038_127,1038,2018-11-18
1038_128,1038,2018-11-13
1038_129,1038,2018-12-24
1038_130,1038,2018-11-19
1038_131,1038,2018-12-29
1038_132,1038,2018-12-09
1038_133,1038,2018-12-23
1038_134,1038,2018-10-29
1038_135,1038,2018-12-01
1038_136,1038,2018-11-23
1038_137,1038,2018-12-10
1038_138,1038,2018-12-28
1038_139,1038,2018-11-27
1038_140,1038,2018-12-01
1038_141,1038,2018-12-15
1038_142,1038,2018-12-08
1038_143,1038,2018-10-22
1038_144,1038,2018-12-29
1038_145,1038,2018-10-29
1038_146,1038,2018-11-01
1038_147,1038,2018-12-18
1038_148,1038,2018-11-18
1038_149,1038,2018-12-18
1038_150,1038,2018-11-29
1038_151,1038,2018-12-26
1038_152,1038,2018-10-24
1038_153,1038,2018-10-28
1038_154,1038,2018-12-17
1038_155,1038,2018-11-23
1038_156,1038,2018-12-01
1038_157,1038,2018-11-26
1038_158,1038,2018-12-29
1038_159,1038,2018-12-07
1038_160,1038,2018-11-04
1038_161,1038,2018-11-08
1038_162,1038,2018-12-23
1038_163,1038,2018-12-10
1038_164,1038,2018-12-09
1038_165,1038,2018-10-23
1038_166,1038,2018-11-03
1038_167,1038,2018-11-24
1038_168,1038,2018-10-30
1038_169,1038,2018-10-22
1038_170,1038,2018-11-14
1038_171,1038,2018-11-09
1038_172,1038,2018-11-21
1038_173,1038,2018-10-26
1038_174,1038,2018-11-14
1038_175,1038,2018-10-22
1038_176,1038,2018-12-05
1038_177,1038,2018-12-12
1038_178,1038,2018-12-11
1038_179,1038,2018-10-26
1038_180,1038,2018-12-08
1038_181,1038,2018-11-03
1038_182,1038,2018-11-21
1038_183,1038,2018-12-15
1038_184,1038,2018-11-12
1038_185,1038,2018-10-31
1038_186,1038,2018-10-30
1038_187,1038,2018-12-30
1038_188,1038,2018-11-20
1038_189,1038,2018-10-24
1038_190,1038,2018-11-30
1038_191,1038,2018-12-02
1038_192,1038,2018-11-29
1038_193,1038,2018-12-31
1038_194,1038,2018-11-27
1038_195,1038,2018-12-29
1038_196,1038,2018-12-02
1038_197,1038,2018-12-25
1038_198,1038,2018-12-06
1038_199,1038,2018-11-05
1038_200,1038,2018-12-23
1038_201,1038,2018-11-01
1038_202,1038,2018-12-12
1038_203,1038,2018-11-09
1038_204,1038,2018-12-29
1038_205,1038,2018-11-16
1038_206,1038,2018-12-13
1038_207,1038,2018-12-21
1038_208,1038,2018-12-15
1038_209,1038,2018-11-29
1038_210,1038,2018-12-05
1038_211,1038,2018-11-28
1038_212,1038,2018-12-13
1038_213,1038,2018-12-08
1038_214,1038,2018-10-30
1038_215,1038,2018-11-11
1038_216,1038,2018-11-10
1038_217,1038,2018-11-16
1038_218,1038,2018-11-26
1038_219,1038,2018-11-30
1038_220,1038,2018-10-23
1038_221,1038,2018-12-05
1038_222,1038,2018-11-23
1038_223,1038,2018-12-22
1038_224,1038,2018-11-29
1038_225,1038,2018-11-04
1038_226,1038,2018-11-14
1038_227,1038,2018-12-25
1038_228,1038,2018-12-12
1038_229,1038,2018-12-11
1038_230,1038,2018-12-23
1038_231,1038,2018-11-17
1038_232,1038,2018-10-25
1038_233,1038,2018-11-09
1038_234,1038,2018-12-05
1038_235,1038,2018-11-03
1038_236,1038,2018-11-20
1038_237,1038,2018-11-23
1038_238,1038,2018-11-03
1038_239,1038,2018-10-30
1038_240,1038,2018-12-07
1038_241,1038,2018-12-31
1038_242,1038,2018-12-07
1038_243,1038,2018-12-09
1038_244,1038,2018-12-23
1038_245,1038,2018-12-31
1038_246,1038,2018-11-26
1038_247,1038,2018-10-22
1038_248,1038,2018-11-03
1038_249,1038,2018-11-04
1038_250,1038,2018-11-11
1038_251,1038,2018-10-31
1038_252,1038,2018-11-11
