id,user_id,call_date,duration
1133_233,1133,2018-11-19,1.83
1133_234,1133,2018-07-30,20.66
1133_235,1133,2018-12-22,5.38
1133_236,1133,2018-09-02,10.87
1133_238,1133,2018-12-03,1.35
1133_240,1133,2018-10-28,7.61
1133_241,1133,2018-08-10,19.49
1133_242,1133,2018-09-06,0.0
1133_245,1133,2018-09-18,1.28
1133_246,1133,2018-12-13,0.0
1133_247,1133,2018-11-25,0.0
1133_252,1133,2018-10-02,2.13
1133_253,1133,2018-08-26,3.99
1133_256,1133,2018-11-16,5.01
1133_257,1133,2018-12-05,0.0
1133_258,1133,2018-09-14,13.28
1133_261,1133,2018-10-24,1.32
1133_265,1133,2018-10-19,0.0
1133_267,1133,2018-08-30,0.0
1133_268,1133,2018-12-16,15.48
1133_270,1133,2018-07-29,0.0
1133_273,1133,2018-09-08,3.48
1133_274,1133,2018-12-07,6.07
1133_277,1133,2018-12-26,0.0
1133_278,1133,2018-11-21,9.46
1133_280,1133,2018-11-26,11.52
1133_284,1133,2018-09-04,3.72
1133_289,1133,2018-08-10,24.62
1133_290,1133,2018-11-26,11.61
1133_295,1133,2018-12-09,2.43
1133_297,1133,2018-12-05,7.74
1133_299,1133,2018-09-21,11.64
1133_302,1133,2018-11-08,11.49
1133_303,1133,2018-11-16,13.33
1133_306,1133,2018-11-23,2.32
1133_311,1133,2018-08-23,18.57
1133_314,1133,2018-08-14,1.8
1133_315,1133,2018-08-26,9.6
1133_319,1133,2018-10-01,8.2
1133_320,1133,2018-10-17,0.0
1133_322,1133,2018-12-08,8.78
1133_323,1133,2018-09-25,17.21
1133_325,1133,2018-08-29,2.38
1133_329,1133,2018-08-01,2.36
1133_330,1133,2018-11-27,0.33
1133_333,1133,2018-10-27,4.36
1133_337,1133,2018-10-31,5.02
1133_338,1133,2018-09-14,10.56
1133_340,1133,2018-10-10,0.0
1133_343,1133,2018-10-09,9.6
1133_346,1133,2018-09-22,11.96
1133_348,1133,2018-11-13,6.35
1133_350,1133,2018-08-27,0.0
1133_351,1133,2018-12-05,0.0
1133_353,1133,2018-09-27,6.7
1133_354,1133,2018-08-07,10.3
1133_356,1133,2018-07-28,20.19
1133_358,1133,2018-09-21,0.0
1133_359,1133,2018-11-09,11.07
1133_362,1133,2018-12-08,8.89
1133_363,1133,2018-12-04,5.64
1133_364,1133,2018-12-13,10.16
1133_366,1133,2018-10-07,4.32
1133_368,1133,2018-10-08,9.5
1133_371,1133,2018-11-24,8.11
1133_372,1133,2018-10-22,0.0
1133_373,1133,2018-07-22,5.0
1133_374,1133,2018-08-24,0.0
1133_376,1133,2018-11-15,0.0
1133_378,1133,2018-12-18,19.21
1133_379,1133,2018-11-07,5.64
1133_381,1133,2018-09-03,4.59
1133_382,1133,2018-08-15,2.21
1133_383,1133,2018-12-11,0.0
1133_387,1133,2018-08-26,5.52
1133_390,1133,2018-11-15,0.0
1133_392,1133,2018-11-26,12.75
1133_393,1133,2018-12-29,14.47
1133_395,1133,2018-11-02,2.34
1133_397,1133,2018-11-17,14.88
1133_400,1133,2018-08-10,17.49
1133_402,1133,2018-10-31,0.0
1133_404,1133,2018-10-20,15.01
1133_406,1133,2018-09-30,1.92
1133_407,1133,2018-10-01,0.0
1133_408,1133,2018-11-15,9.56
1133_410,1133,2018-12-26,0.0
1133_413,1133,2018-12-26,4.6
1133_415,1133,2018-12-07,8.57
1133_418,1133,2018-08-20,8.57
1133_422,1133,2018-12-26,20.02
1133_424,1133,2018-09-25,21.61
1133_425,1133,2018-12-23,6.6
1133_428,1133,2018-12-08,0.92
1133_431,1133,2018-12-06,10.48
1133_434,1133,2018-08-17,7.38
1133_435,1133,2018-09-01,8.59
1133_437,1133,2018-09-03,0.0
1133_439,1133,2018-11-17,0.0
1133_441,1133,2018-11-20,16.15
1133_442,1133,2018-08-25,0.0
1133_443,1133,2018-10-29,12.29
1134_4,1134,2018-12-14,9.06
1134_5,1134,2018-12-19,0.92
1134_6,1134,2018-11-17,11.52
1134_8,1134,2018-11-11,0.0
1134_10,1134,2018-09-15,0.0
1134_11,1134,2018-12-03,12.4
1134_13,1134,2018-09-30,4.8
1134_17,1134,2018-10-18,6.89
1134_19,1134,2018-11-06,1.2
1134_20,1134,2018-09-23,1.6
1134_21,1134,2018-09-29,11.74
1134_22,1134,2018-12-07,0.0
1134_23,1134,2018-12-31,6.15
1134_25,1134,2018-12-21,5.45
1134_27,1134,2018-09-24,0.0
1134_28,1134,2018-10-16,12.16
1134_32,1134,2018-12-11,0.66
1134_34,1134,2018-10-03,2.36
1134_35,1134,2018-12-20,0.0
1134_36,1134,2018-09-08,12.03
1134_37,1134,2018-11-26,2.33
1134_41,1134,2018-09-08,13.04
1134_43,1134,2018-09-30,3.49
1134_47,1134,2018-10-06,0.0
1134_49,1134,2018-11-19,0.0
1134_53,1134,2018-11-09,3.48
1134_55,1134,2018-10-14,14.46
1134_57,1134,2018-11-09,9.81
1134_58,1134,2018-12-18,0.0
1134_60,1134,2018-11-12,8.91
1134_62,1134,2018-10-18,0.0
1134_65,1134,2018-10-09,0.0
1134_71,1134,2018-09-14,1.95
1134_81,1134,2018-09-08,0.0
1134_84,1134,2018-10-09,14.54
1134_87,1134,2018-12-08,4.28
1134_92,1134,2018-10-22,3.01
1134_93,1134,2018-09-09,0.0
1134_95,1134,2018-10-15,11.69
1134_99,1134,2018-12-24,3.08
1134_100,1134,2018-09-23,4.62
1134_101,1134,2018-09-05,5.45
1134_109,1134,2018-11-22,0.0
1134_111,1134,2018-10-14,0.0
1134_112,1134,2018-11-01,2.34
1134_114,1134,2018-12-05,8.72
1134_118,1134,2018-12-29,0.0
1134_120,1134,2018-09-23,2.92
1134_121,1134,2018-09-13,3.57
1134_122,1134,2018-12-28,10.14
1134_126,1134,2018-11-12,4.72
1134_127,1134,2018-09-05,8.48
1134_128,1134,2018-09-09,0.0
1134_129,1134,2018-12-20,2.27
1134_130,1134,2018-10-25,10.02
1134_131,1134,2018-10-23,1.77
1134_132,1134,2018-09-16,4.47
1134_138,1134,2018-12-24,16.9
1134_141,1134,2018-12-07,7.6
1134_142,1134,2018-12-19,20.42
1134_143,1134,2018-09-08,0.93
1134_147,1134,2018-10-25,1.26
1134_150,1134,2018-09-17,17.89
1134_151,1134,2018-09-17,5.69
1134_152,1134,2018-10-17,2.35
1134_153,1134,2018-09-22,0.0
1134_156,1134,2018-09-16,8.21
1134_159,1134,2018-09-11,14.19
1134_167,1134,2018-12-14,6.97
1134_171,1134,2018-10-26,12.66
1134_176,1134,2018-11-12,7.43
1134_177,1134,2018-11-10,4.36
1134_178,1134,2018-10-03,5.33
1134_184,1134,2018-10-05,3.83
1134_188,1134,2018-11-23,8.52
1134_190,1134,2018-10-10,13.29
1134_192,1134,2018-09-15,12.17
1134_193,1134,2018-10-22,0.0
1134_195,1134,2018-12-05,11.26
1134_196,1134,2018-10-12,0.0
1134_198,1134,2018-10-17,4.6
1134_199,1134,2018-11-02,0.0
1134_200,1134,2018-09-16,5.96
1134_201,1134,2018-11-07,9.52
1134_202,1134,2018-09-25,7.69
1134_203,1134,2018-12-12,0.0
1134_207,1134,2018-12-08,12.56
1134_209,1134,2018-10-15,3.0
1134_216,1134,2018-09-24,17.26
1134_224,1134,2018-11-01,6.8
1134_227,1134,2018-11-23,2.66
1134_229,1134,2018-11-07,1.35
1134_230,1134,2018-11-30,7.66
1134_232,1134,2018-09-30,0.0
1134_234,1134,2018-09-26,13.94
1134_235,1134,2018-12-04,11.44
1134_236,1134,2018-11-29,6.09
1134_248,1134,2018-11-27,15.35
1134_250,1134,2018-12-26,12.64
1134_252,1134,2018-12-23,6.1
1134_253,1134,2018-09-07,0.0
1134_255,1134,2018-12-02,2.57
1134_257,1134,2018-12-08,16.14
1134_258,1134,2018-10-26,6.88
1134_260,1134,2018-11-27,8.62
1134_262,1134,2018-12-17,3.12
1134_264,1134,2018-09-09,6.5
1134_269,1134,2018-12-04,11.3
1134_271,1134,2018-11-15,10.63
1134_274,1134,2018-12-21,4.16
1134_275,1134,2018-11-05,3.79
1134_277,1134,2018-09-14,21.08
1134_279,1134,2018-10-01,1.11
1134_280,1134,2018-10-07,9.56
1134_281,1134,2018-10-11,9.67
1134_285,1134,2018-10-01,5.71
1134_286,1134,2018-11-05,6.96
1134_287,1134,2018-11-02,15.86
1134_289,1134,2018-12-29,13.14
1134_292,1134,2018-12-16,0.25
1134_293,1134,2018-10-14,0.0
1134_294,1134,2018-11-07,11.79
1134_295,1134,2018-09-23,9.89
1134_298,1134,2018-09-12,7.39
1134_300,1134,2018-11-16,19.36
1134_301,1134,2018-12-21,21.61
1134_302,1134,2018-10-06,0.0
1134_304,1134,2018-11-11,4.52
1134_305,1134,2018-09-18,16.37
1134_306,1134,2018-09-21,5.49
1134_309,1134,2018-09-28,7.56
1134_310,1134,2018-09-14,7.93
1134_311,1134,2018-11-03,3.47
1134_314,1134,2018-11-22,0.0
1134_319,1134,2018-10-16,11.8
1134_320,1134,2018-10-09,8.01
1134_326,1134,2018-12-08,0.0
1134_327,1134,2018-09-30,7.85
1134_328,1134,2018-11-24,12.9
1134_329,1134,2018-10-09,0.0
1134_334,1134,2018-12-16,0.0
1134_335,1134,2018-10-10,13.58
1134_337,1134,2018-10-18,0.25
1134_341,1134,2018-10-04,14.45
1135_9,1135,2018-12-26,4.88
1135_60,1135,2018-12-27,11.33
1135_71,1135,2018-12-25,0.35
1135_72,1135,2018-12-30,8.55
1135_179,1135,2018-12-24,0.0
1135_213,1135,2018-12-24,17.76
1135_222,1135,2018-12-27,4.38
1135_223,1135,2018-12-29,10.63
1135_285,1135,2018-12-25,16.08
1135_306,1135,2018-12-28,0.0
1135_314,1135,2018-12-24,1.07
1135_334,1135,2018-12-29,11.8
1135_383,1135,2018-12-28,19.17
1135_398,1135,2018-12-30,11.5
1135_413,1135,2018-12-29,9.13
1135_422,1135,2018-12-30,1.81
1135_428,1135,2018-12-25,5.36
1136_2,1136,2018-11-09,11.75
1136_3,1136,2018-11-01,5.74
1136_7,1136,2018-12-31,3.43
1136_9,1136,2018-10-27,6.02
1136_15,1136,2018-10-20,14.89
1136_16,1136,2018-11-19,13.53
1136_18,1136,2018-11-06,0.0
1136_20,1136,2018-10-16,7.44
1136_21,1136,2018-12-28,0.27
1136_22,1136,2018-11-02,9.81
1136_28,1136,2018-11-19,19.93
1136_37,1136,2018-11-21,8.91
1136_38,1136,2018-12-11,5.57
1136_40,1136,2018-10-20,4.07
1136_42,1136,2018-12-02,4.4
1136_43,1136,2018-12-13,7.96
1136_45,1136,2018-12-07,1.9
1136_49,1136,2018-12-22,12.09
1136_50,1136,2018-10-29,15.28
1136_51,1136,2018-11-17,0.29
1136_52,1136,2018-12-26,28.83
1136_54,1136,2018-12-23,0.96
1136_58,1136,2018-11-04,5.19
1136_59,1136,2018-12-24,5.96
1136_62,1136,2018-10-22,16.26
1136_66,1136,2018-11-24,2.81
1136_70,1136,2018-12-12,6.3
1136_72,1136,2018-12-28,4.53
1136_76,1136,2018-11-03,12.18
1136_87,1136,2018-12-11,8.08
1136_89,1136,2018-12-17,9.89
1136_95,1136,2018-11-14,15.21
1136_98,1136,2018-12-08,0.0
1136_105,1136,2018-12-02,15.49
1136_107,1136,2018-12-29,0.0
1136_117,1136,2018-11-10,2.55
1136_121,1136,2018-12-06,7.47
1136_122,1136,2018-12-05,0.0
1136_128,1136,2018-12-21,2.22
1136_131,1136,2018-12-23,21.53
1136_134,1136,2018-11-28,0.0
1136_136,1136,2018-12-05,5.74
1136_140,1136,2018-12-15,8.54
1136_141,1136,2018-11-30,16.78
1136_148,1136,2018-11-12,2.38
1136_152,1136,2018-10-28,0.0
1136_153,1136,2018-10-22,0.05
1136_154,1136,2018-11-23,9.33
1136_156,1136,2018-10-18,0.2
1136_162,1136,2018-11-20,0.0
1136_165,1136,2018-10-16,0.0
1136_167,1136,2018-11-13,8.99
1136_168,1136,2018-12-19,0.0
1136_170,1136,2018-12-15,10.67
1136_172,1136,2018-11-19,9.73
1136_175,1136,2018-11-30,0.0
1136_176,1136,2018-11-11,0.0
1136_177,1136,2018-10-22,3.72
1136_178,1136,2018-11-13,0.0
1136_179,1136,2018-11-13,0.0
1136_180,1136,2018-11-27,0.08
1136_182,1136,2018-12-11,8.79
1136_184,1136,2018-11-29,16.26
1136_185,1136,2018-10-30,19.78
1136_187,1136,2018-11-12,4.08
1136_188,1136,2018-12-30,0.0
1136_193,1136,2018-12-21,0.0
1136_194,1136,2018-11-30,0.0
1136_195,1136,2018-11-26,6.67
1136_196,1136,2018-12-14,2.97
1136_199,1136,2018-11-01,15.19
1136_200,1136,2018-11-23,13.22
1136_201,1136,2018-11-17,19.31
1136_202,1136,2018-11-18,1.64
1136_205,1136,2018-12-23,3.41
1136_208,1136,2018-10-20,4.13
1136_209,1136,2018-11-29,13.12
1136_226,1136,2018-10-21,2.09
1136_229,1136,2018-11-14,8.07
1136_235,1136,2018-11-23,1.09
1136_236,1136,2018-11-11,14.5
1136_237,1136,2018-12-09,7.94
1136_238,1136,2018-11-24,8.98
1136_242,1136,2018-12-25,8.0
1136_244,1136,2018-11-12,0.73
1136_248,1136,2018-12-30,8.72
1136_254,1136,2018-11-05,9.71
1136_255,1136,2018-12-23,0.0
1136_259,1136,2018-11-02,10.77
1136_261,1136,2018-11-12,9.57
1136_264,1136,2018-11-16,6.4
1136_270,1136,2018-11-23,7.75
1136_275,1136,2018-12-01,11.84
1136_278,1136,2018-11-25,13.2
1136_280,1136,2018-10-30,0.0
1136_286,1136,2018-12-04,9.53
1136_287,1136,2018-12-05,0.0
1136_292,1136,2018-11-14,0.0
1136_295,1136,2018-12-10,0.0
1136_297,1136,2018-12-10,3.22
1136_301,1136,2018-10-27,3.88
1136_302,1136,2018-11-22,5.9
1136_305,1136,2018-10-15,0.0
1136_306,1136,2018-11-12,0.0
1136_311,1136,2018-11-14,5.81
1136_312,1136,2018-11-29,8.6
1136_322,1136,2018-11-13,9.02
1136_325,1136,2018-12-26,13.82
1136_329,1136,2018-10-28,0.0
1136_334,1136,2018-11-19,17.35
1136_337,1136,2018-12-15,12.51
1136_342,1136,2018-11-03,15.63
1136_343,1136,2018-11-25,11.57
1136_347,1136,2018-11-11,4.38
1136_358,1136,2018-11-16,9.14
1136_362,1136,2018-11-22,6.67
1136_365,1136,2018-11-14,0.0
1136_368,1136,2018-12-19,21.39
1136_370,1136,2018-10-30,7.68
1136_373,1136,2018-10-16,1.38
1136_375,1136,2018-12-30,1.46
1136_377,1136,2018-10-23,5.22
1136_379,1136,2018-11-11,19.47
1136_385,1136,2018-11-06,6.48
1136_386,1136,2018-10-16,2.23
1136_393,1136,2018-11-07,5.17
1136_395,1136,2018-12-11,4.69
1136_401,1136,2018-12-18,17.91
1136_403,1136,2018-12-12,8.49
1136_404,1136,2018-11-19,11.26
1136_413,1136,2018-12-29,0.0
1136_416,1136,2018-11-22,0.0
1136_424,1136,2018-11-10,8.01
1136_426,1136,2018-12-26,0.0
1136_427,1136,2018-12-03,5.87
1136_429,1136,2018-12-17,0.0
1138_0,1138,2018-07-12,0.0
1138_1,1138,2018-11-03,19.47
1138_2,1138,2018-05-13,7.55
1138_3,1138,2018-10-04,28.37
1138_4,1138,2018-04-02,0.0
1138_5,1138,2018-02-10,5.36
1138_6,1138,2018-10-29,11.84
1138_7,1138,2018-03-01,4.04
1138_8,1138,2018-08-02,0.0
1138_9,1138,2018-08-05,6.37
1138_10,1138,2018-06-20,2.8
1138_11,1138,2018-09-03,10.82
1138_12,1138,2018-08-31,0.99
1138_13,1138,2018-06-06,6.04
1138_14,1138,2018-06-06,3.33
1138_15,1138,2018-02-20,3.3
1138_16,1138,2018-06-27,6.18
1138_18,1138,2018-05-05,6.81
1138_19,1138,2018-09-27,0.0
1138_20,1138,2018-06-14,3.74
1138_21,1138,2018-09-15,11.66
1138_22,1138,2018-07-30,15.97
1138_23,1138,2018-04-06,0.0
1138_24,1138,2018-06-29,8.29
1138_25,1138,2018-08-15,15.47
1138_27,1138,2018-11-06,11.24
1138_28,1138,2018-06-23,4.78
1138_29,1138,2018-05-07,3.06
1138_30,1138,2018-07-11,2.12
1138_31,1138,2018-06-04,5.02
1138_32,1138,2018-06-09,0.0
1138_33,1138,2018-06-03,15.8
1138_34,1138,2018-02-13,4.38
1138_35,1138,2018-04-28,0.0
1138_36,1138,2018-12-09,3.49
1138_37,1138,2018-05-21,6.73
1138_38,1138,2018-09-17,0.0
1138_39,1138,2018-09-26,6.21
1138_40,1138,2018-02-23,11.81
1138_41,1138,2018-04-18,10.68
1138_42,1138,2018-05-02,0.0
1138_43,1138,2018-12-07,10.4
1138_44,1138,2018-07-18,0.0
1138_45,1138,2018-11-24,8.98
1138_46,1138,2018-03-04,3.36
1138_47,1138,2018-06-04,3.72
1138_48,1138,2018-03-05,1.94
1138_49,1138,2018-12-05,10.34
1138_50,1138,2018-07-20,7.76
1138_51,1138,2018-04-09,12.12
1138_52,1138,2018-04-23,14.46
1138_54,1138,2018-10-22,10.47
1138_55,1138,2018-03-12,14.46
1138_56,1138,2018-08-08,5.27
1138_57,1138,2018-07-28,15.47
1138_58,1138,2018-05-04,10.17
1138_59,1138,2018-06-13,2.85
1138_60,1138,2018-05-28,0.2
1138_61,1138,2018-06-11,8.08
1138_62,1138,2018-08-17,16.19
1138_63,1138,2018-06-01,13.2
1138_64,1138,2018-02-26,8.08
1138_65,1138,2018-06-23,10.21
1138_66,1138,2018-07-11,0.0
1138_67,1138,2018-10-16,0.0
1138_68,1138,2018-09-23,0.15
1138_69,1138,2018-08-07,6.77
1138_70,1138,2018-06-13,9.09
1138_71,1138,2018-08-17,12.12
1138_72,1138,2018-05-16,14.35
1138_73,1138,2018-08-09,15.64
1138_74,1138,2018-05-20,19.39
1138_75,1138,2018-08-28,8.28
1138_76,1138,2018-03-04,11.27
1138_77,1138,2018-08-10,1.78
1138_78,1138,2018-03-20,2.47
1138_79,1138,2018-12-10,1.31
1138_80,1138,2018-03-07,0.0
1138_81,1138,2018-05-31,2.68
1138_82,1138,2018-08-23,4.93
1138_83,1138,2018-10-17,2.57
1138_85,1138,2018-12-01,7.83
1138_86,1138,2018-06-11,9.15
1138_87,1138,2018-10-16,18.42
1138_88,1138,2018-06-04,3.47
1138_89,1138,2018-02-08,8.37
1138_90,1138,2018-09-14,15.84
1138_91,1138,2018-04-11,4.12
1138_92,1138,2018-08-10,8.22
1138_93,1138,2018-08-09,2.4
1138_94,1138,2018-08-07,6.71
1138_95,1138,2018-03-03,2.21
1138_96,1138,2018-09-17,7.62
1138_97,1138,2018-04-21,1.45
1138_98,1138,2018-04-02,17.73
1138_99,1138,2018-06-29,6.22
1138_100,1138,2018-03-06,5.58
1138_101,1138,2018-07-13,0.2
1138_102,1138,2018-09-08,0.0
1138_103,1138,2018-11-18,2.91
1138_104,1138,2018-05-27,12.49
1138_105,1138,2018-03-15,8.21
1138_106,1138,2018-09-03,0.0
1138_107,1138,2018-09-05,9.16
1138_108,1138,2018-11-06,6.13
1138_109,1138,2018-07-17,3.42
1138_110,1138,2018-03-06,0.0
1138_111,1138,2018-08-05,7.67
1138_112,1138,2018-08-18,4.22
1138_113,1138,2018-06-28,5.68
1138_114,1138,2018-09-06,0.0
1138_115,1138,2018-03-02,7.22
1138_116,1138,2018-04-22,8.06
1138_117,1138,2018-05-05,8.6
1138_118,1138,2018-03-20,2.28
1138_119,1138,2018-07-27,4.94
1138_120,1138,2018-06-12,8.61
1138_121,1138,2018-10-30,2.79
1138_122,1138,2018-07-03,3.13
1138_123,1138,2018-07-28,1.7
1138_124,1138,2018-10-16,0.0
1138_125,1138,2018-05-21,0.0
1138_126,1138,2018-10-16,3.67
1138_127,1138,2018-10-01,12.34
1138_128,1138,2018-03-04,10.86
1138_129,1138,2018-02-25,8.24
1138_130,1138,2018-07-14,7.39
1138_131,1138,2018-03-01,6.65
1138_132,1138,2018-02-11,17.77
1138_133,1138,2018-02-22,13.69
1138_134,1138,2018-12-07,13.17
1138_135,1138,2018-09-25,0.21
1138_136,1138,2018-06-06,1.74
1138_137,1138,2018-11-27,5.86
1138_138,1138,2018-12-05,3.15
1138_139,1138,2018-10-30,0.0
1138_140,1138,2018-11-10,3.21
1138_141,1138,2018-11-05,0.0
1138_142,1138,2018-02-20,3.29
1138_143,1138,2018-04-15,12.65
1138_144,1138,2018-05-28,11.52
1138_145,1138,2018-07-12,12.78
1138_146,1138,2018-08-29,16.05
1138_147,1138,2018-03-04,8.8
1138_148,1138,2018-06-21,8.4
1138_149,1138,2018-08-06,6.66
1138_150,1138,2018-05-01,9.26
1138_151,1138,2018-08-27,8.85
1138_152,1138,2018-06-23,5.11
1138_153,1138,2018-05-18,17.8
1138_154,1138,2018-12-10,19.89
1138_155,1138,2018-10-08,5.92
1138_156,1138,2018-11-16,18.71
1138_157,1138,2018-04-12,12.46
1138_158,1138,2018-05-18,3.08
1138_159,1138,2018-11-22,0.0
1138_160,1138,2018-09-29,0.0
1138_161,1138,2018-04-19,2.31
1138_162,1138,2018-10-19,3.36
1138_163,1138,2018-08-22,18.02
1138_164,1138,2018-02-11,2.48
1138_165,1138,2018-09-04,5.7
1138_166,1138,2018-08-18,0.0
1138_167,1138,2018-05-11,6.22
1138_168,1138,2018-08-13,18.5
1138_169,1138,2018-12-12,7.34
1138_171,1138,2018-09-26,4.27
1138_172,1138,2018-09-03,5.92
1138_173,1138,2018-07-15,14.64
1138_174,1138,2018-11-02,9.52
1138_175,1138,2018-10-06,4.62
1138_176,1138,2018-10-14,5.71
1138_177,1138,2018-05-29,2.47
1138_178,1138,2018-03-26,11.63
1138_179,1138,2018-09-18,0.0
1138_180,1138,2018-08-18,5.25
1138_181,1138,2018-02-15,12.38
1138_182,1138,2018-07-13,8.95
1138_183,1138,2018-09-09,0.0
1138_184,1138,2018-12-01,0.0
1138_185,1138,2018-06-07,16.27
1138_186,1138,2018-02-23,0.0
1138_187,1138,2018-10-21,1.01
1138_188,1138,2018-03-24,0.89
1138_189,1138,2018-09-30,21.18
1138_190,1138,2018-11-14,18.25
1138_191,1138,2018-05-10,0.0
1138_192,1138,2018-11-04,0.0
1138_193,1138,2018-06-22,5.48
1138_194,1138,2018-10-26,3.77
1138_195,1138,2018-02-10,0.0
1138_196,1138,2018-11-16,13.24
1138_197,1138,2018-12-05,0.0
1138_198,1138,2018-05-21,5.2
1138_199,1138,2018-11-25,3.78
1138_200,1138,2018-10-06,11.6
1138_201,1138,2018-09-20,1.39
1138_202,1138,2018-12-08,1.5
1138_203,1138,2018-09-28,0.0
1138_204,1138,2018-10-25,0.0
1138_205,1138,2018-04-04,0.78
1138_206,1138,2018-06-23,20.92
1138_207,1138,2018-11-21,10.31
1138_208,1138,2018-07-28,3.82
1138_209,1138,2018-08-24,9.04
1138_210,1138,2018-07-28,9.43
1138_211,1138,2018-11-20,0.07
1138_212,1138,2018-05-05,0.0
1138_213,1138,2018-03-28,21.27
1138_214,1138,2018-10-09,18.98
1138_215,1138,2018-08-19,0.0
1138_216,1138,2018-02-28,0.08
1138_217,1138,2018-04-24,0.23
1138_218,1138,2018-04-01,7.51
1138_219,1138,2018-10-25,8.53
1138_220,1138,2018-10-22,7.76
1138_221,1138,2018-05-20,5.92
1138_222,1138,2018-05-14,0.57
1138_223,1138,2018-11-11,1.06
1138_224,1138,2018-11-21,0.0
1138_225,1138,2018-10-16,0.21
1138_226,1138,2018-03-03,12.93
1138_227,1138,2018-08-29,14.24
1138_228,1138,2018-10-07,5.61
1138_229,1138,2018-07-13,15.54
1138_230,1138,2018-02-11,0.0
1138_231,1138,2018-07-11,8.39
1138_232,1138,2018-06-14,18.57
1138_233,1138,2018-06-02,6.48
1138_234,1138,2018-03-05,11.72
1138_235,1138,2018-03-08,10.87
1138_236,1138,2018-08-16,8.5
1138_237,1138,2018-05-09,0.0
1138_238,1138,2018-06-16,2.04
1138_239,1138,2018-09-12,2.16
1138_240,1138,2018-02-19,8.29
1138_241,1138,2018-06-04,14.57
1138_242,1138,2018-07-09,0.0
1138_243,1138,2018-08-12,1.79
1138_244,1138,2018-03-15,2.58
1138_245,1138,2018-07-30,0.0
1138_246,1138,2018-02-27,8.53
1138_247,1138,2018-10-30,10.55
1138_248,1138,2018-12-06,11.15
1138_249,1138,2018-03-14,8.02
1138_250,1138,2018-09-24,4.21
1138_251,1138,2018-04-11,5.48
1138_252,1138,2018-04-23,17.08
1138_253,1138,2018-05-14,0.0
1138_254,1138,2018-11-28,7.82
1138_255,1138,2018-05-31,9.6
1138_256,1138,2018-06-01,2.72
1138_257,1138,2018-12-09,9.06
1138_258,1138,2018-04-08,17.47
1138_259,1138,2018-06-27,9.0
1138_260,1138,2018-05-12,5.91
1138_261,1138,2018-11-07,11.62
1138_262,1138,2018-11-12,0.0
1138_263,1138,2018-12-08,2.3
1138_264,1138,2018-03-25,18.68
1138_265,1138,2018-08-24,0.0
1138_266,1138,2018-07-05,11.0
1138_267,1138,2018-07-23,20.28
1138_268,1138,2018-08-08,14.72
1138_269,1138,2018-04-04,1.12
1138_270,1138,2018-03-29,2.64
1138_271,1138,2018-06-21,11.0
1138_272,1138,2018-12-02,0.0
1138_273,1138,2018-05-09,13.27
1138_274,1138,2018-08-19,8.52
1138_275,1138,2018-05-11,5.47
1138_276,1138,2018-02-07,2.43
1138_277,1138,2018-03-31,0.0
1138_278,1138,2018-07-16,0.0
1138_279,1138,2018-09-14,6.61
1138_280,1138,2018-10-20,11.64
1138_281,1138,2018-10-31,1.6
1138_282,1138,2018-02-26,16.51
1138_283,1138,2018-06-27,4.07
1138_284,1138,2018-08-09,5.29
1138_285,1138,2018-08-01,3.71
1138_286,1138,2018-12-05,8.46
1138_287,1138,2018-02-24,9.64
1138_288,1138,2018-07-08,15.96
1138_289,1138,2018-07-04,3.71
1138_290,1138,2018-07-17,13.98
1138_291,1138,2018-10-07,0.0
1138_292,1138,2018-06-14,9.59
1138_293,1138,2018-11-28,7.87
1138_294,1138,2018-08-10,0.0
1138_295,1138,2018-03-07,19.55
1138_296,1138,2018-03-22,6.1
1138_297,1138,2018-05-02,0.0
1138_298,1138,2018-07-15,6.39
1138_300,1138,2018-09-16,5.01
1138_301,1138,2018-11-16,3.36
1138_302,1138,2018-03-14,14.47
1138_303,1138,2018-06-07,5.16
1138_304,1138,2018-05-23,0.0
1138_305,1138,2018-10-28,2.68
1138_306,1138,2018-09-03,13.27
1138_307,1138,2018-11-11,17.1
1138_308,1138,2018-09-29,20.76
1138_309,1138,2018-12-09,3.98
1138_310,1138,2018-05-12,5.15
1138_311,1138,2018-10-25,11.45
1138_312,1138,2018-08-06,14.67
1138_313,1138,2018-08-24,2.83
1138_314,1138,2018-03-24,4.47
1138_315,1138,2018-11-27,7.51
1138_316,1138,2018-02-22,0.0
1138_317,1138,2018-10-07,0.0
1138_318,1138,2018-09-05,5.25
1138_319,1138,2018-11-18,4.36
1138_320,1138,2018-11-18,1.95
1138_321,1138,2018-06-11,10.72
1138_322,1138,2018-06-05,24.45
1138_323,1138,2018-10-19,1.67
1138_324,1138,2018-05-28,3.09
1138_325,1138,2018-03-03,0.0
1138_326,1138,2018-11-03,3.76
1138_327,1138,2018-10-18,0.0
1138_328,1138,2018-09-10,11.36
1138_329,1138,2018-06-15,0.0
1138_330,1138,2018-07-25,1.46
1138_331,1138,2018-03-10,0.0
1138_332,1138,2018-08-19,4.3
1138_333,1138,2018-09-05,7.97
1138_334,1138,2018-12-11,2.85
1138_335,1138,2018-02-11,0.0
1138_336,1138,2018-05-18,2.76
1138_337,1138,2018-04-07,11.34
1138_338,1138,2018-09-19,1.71
1138_339,1138,2018-02-13,3.34
1138_340,1138,2018-10-26,1.29
1138_341,1138,2018-09-21,11.45
1138_342,1138,2018-04-14,6.42
